genome,cluster,score
chicken1_concoct_20_refined_2_Bin_5_5_1-contigs.fa,41_0,79.75498767298897
chicken1_D40_maxbin.033.fasta.contigs.fa,42_1,94.28684566302255
chicken1_concoct_20_refined_2_Bin_8_3_1-contigs.fa,43_1,92.25199149398776
chicken1_concoct_20_refined_2_Bin_9_7-contigs.fa,44_1,87.0968994941911
chicken1_D9_maxbin.010.fasta.contigs.fa,45_1,99.65866964781692
chicken1_concoct_20_refined_2_Bin_5_6-contigs.fa,46_0,91.51960415109289
chicken1_concoct_20_refined_2_Bin_11_2-contigs.fa,47_1,89.70770317951724
chicken1_concoct_20_refined_2_Bin_9_17-contigs.fa,48_1,101.64271134480893
chicken1_concoct_20_refined_2_Bin_18_6_1-contigs.fa,49_1,82.2173865105408
chicken1_D9_maxbin.024.fasta.contigs.fa,50_1,100.07154872726433
chicken1_concoct_20_refined_2_Bin_9_9-contigs.fa,51_0,90.18129251469955
chicken1_D15_maxbin.012.fasta.contigs.fa,52_1,100.01463449282768
chicken1_concoct_20_refined_2_Bin_18_3-contigs.fa,53_1,92.74147390978129
chicken1_concoct_20_refined_2_Bin_14_2_1-contigs.fa,54_1,97.69573286384474
chicken1_concoct_20_refined_2_Bin_11_11-contigs.fa,55_1,90.23298300618129
chicken1_concoct_20_refined_2_Bin_17_2_1-contigs.fa,56_1,88.18041047579295
chicken1_concoct_20_refined_2_Bin_11_9_1-contigs.fa,57_1,58.45627222830485
chicken1_D23_maxbin.022.fasta.contigs.fa,58_0,76.0841099750278
chicken1_concoct_20_refined_2_Bin_15_6-contigs.fa,59_0,74.43406985343756
chicken1_concoct_20_refined_2_Bin_9_12-contigs.fa,60_0,94.12154400526401
chicken1_concoct_20_refined_2_Bin_6_4-contigs.fa,61_1,80.11747661133033
chicken1_concoct_20_refined_2_Bin_6_5-contigs.fa,62_0,91.41030604346115
chicken1_concoct_20_refined_2_Bin_11_14-contigs.fa,63_1,83.87768421786534
chicken1_D41_maxbin.028.fasta.contigs.fa,64_1,85.92003404208661
chicken1_D21_maxbin.016.fasta.contigs.fa,65_1,87.81830471583899
chicken1_concoct_20_refined_2_Bin_15_8_1-contigs.fa,66_0,65.72254080436615
chicken1_concoct_20_refined_2_Bin_14_7_1-contigs.fa,67_1,66.54226214209314
chicken1_D43_maxbin.018.fasta.contigs.fa,68_0,49.930528236679876
chicken1_concoct_20_refined_2_Bin_12_10_1-contigs.fa,69_1,82.76679227811131
chicken1_D43_maxbin.025.fasta.contigs.fa,70_0,4.47077192747826
chicken1_concoct_20_refined_2_Bin_17_6_1-contigs.fa,71_0,81.84091568874481
chicken1_concoct_20_refined_2_Bin_8_5_1-contigs.fa,72_1,102.5065470366589
chicken1_D42_maxbin.009.fasta.contigs.fa,73_1,94.85898367093634
chicken1_concoct_20_refined_2_Bin_9_16-contigs.fa,74_1,92.07497599185366
chicken1_concoct_20_refined_2_Bin_11_6-contigs.fa,75_1,69.7456151261648
chicken1_concoct_20_refined_2_Bin_18_9_1-contigs.fa,76_1,75.52249903034185
chicken1_concoct_20_refined_2_Bin_6_15-contigs.fa,77_0,88.85374420879799
chicken1_concoct_20_refined_2_Bin_9_14-contigs.fa,78_0,94.40451845953066
chicken1_concoct_20_refined_2_Bin_14_5-contigs.fa,79_1,85.77498822299584
chicken1_concoct_20_refined_2_Bin_12_9-contigs.fa,80_0,85.85355178997806
chicken1_concoct_20_refined_2_Bin_16_5-contigs.fa,81_0,77.06742381648776
chicken1_concoct_20_refined_2_Bin_6_7-contigs.fa,82_1,96.5445707146857
chicken1_D1_maxbin.012.fasta.contigs.fa,83_1,81.96284759750789
chicken1_D34_maxbin.026.fasta.contigs.fa,83_2,78.91337715185647
chicken1_concoct_20_refined_2_Bin_9_8-contigs.fa,84_1,90.22041933026796
chicken1_concoct_20_refined_2_Bin_11_4_1-contigs.fa,85_1,76.28070070745261
chicken1_D40_maxbin.012.fasta.contigs.fa,86_1,99.04492486436159
chicken1_D11_maxbin.011.fasta.contigs.fa,87_1,85.40333788680094
chicken1_concoct_20_refined_2_Bin_11_16_1-contigs.fa,88_0,93.01234918688738
chicken1_concoct_20_refined_2_Bin_11_12-contigs.fa,89_1,64.52533979882548
chicken1_concoct_20_refined_2_Bin_11_3-contigs.fa,90_1,86.9864930647492
chicken1_D16_maxbin.013.fasta.contigs.fa,91_1,80.00650664769333
chicken1_concoct_20_refined_2_Bin_18_8_1-contigs.fa,92_0,69.54351158872582
chicken1_concoct_20_refined_2_Bin_11_10_1-contigs.fa,93_1,91.7326979772589
chicken1_D16_metabat2.39.fa_sub.contigs.fa,94_1,74.95920291471731
chicken1_D20_maxbin.007.fasta.contigs.fa,95_1,87.05134698659894
chicken1_D41_maxbin.017.fasta.contigs.fa,96_1,90.19666608956612
chicken1_D5_maxbin.020.fasta.contigs.fa,97_1,89.74738361592797
chicken1_D27_maxbin.029.fasta.contigs.fa,98_1,65.29991126970735
chicken1_D30_maxbin.026.fasta.contigs.fa,99_1,75.00447219008778
chicken1_D42_maxbin.028.fasta_sub.contigs.fa,100_1,69.28138259144855
chicken1_D43_maxbin.046.fasta.contigs.fa,101_0,65.62724118580694
chicken1_concoct_20_refined_2_Bin_15_2-contigs.fa,102_0,79.45152242130048
chicken1_concoct_20_refined_2_Bin_15_7_1-contigs.fa,103_0,70.4099007988426
chicken1_concoct_20_refined_2_Bin_12_8_1-contigs.fa,104_0,80.31033315084002
chicken1_concoct_20_refined_2_Bin_15_5-contigs.fa,105_0,90.77257835096991
chicken1_concoct_20_refined_2_Bin_0_5-contigs.fa,106_0,76.00576295420603
chicken1_concoct_20_refined_2_Bin_15_9-contigs.fa,107_0,78.11582962205581
chicken1_D41_maxbin.026.fasta.contigs.fa,108_1,101.44471199405399
chicken1_D9_maxbin.018.fasta.contigs.fa,109_1,95.96835315568691
chicken1_concoct_20_refined_2_Bin_16_1-contigs.fa,110_0,75.1751184719554
chicken1_concoct_20_refined_2_Bin_7_4_1-contigs.fa,111_0,87.10493254642097
chicken1_D30_maxbin.025.fasta.contigs.fa,112_1,91.01465060525335
chicken1_concoct_20_refined_2_Bin_17_7-contigs.fa,113_0,33.23740113285038
chicken1_D43_maxbin.100.fasta.contigs.fa,114_0,51.77614716580571
chicken1_concoct_20_refined_2_Bin_12_7-contigs.fa,115_0,86.37157554156536
chicken1_concoct_20_refined_2_Bin_18_10_1-contigs.fa,116_0,90.39914224369015
chicken1_concoct_20_refined_2_Bin_9_11_1-contigs.fa,117_0,92.90350177390984
chicken1_D21_maxbin.007.fasta.contigs.fa,118_1,97.1365150648885
chicken1_D6_maxbin.015.fasta.contigs.fa,119_1,85.51424035028316
chicken1_concoct_20_refined_2_Bin_11_15-contigs.fa,120_1,84.43081050769338
chicken1_concoct_20_refined_2_Bin_7_3-contigs.fa,121_0,80.36306781503883
chicken1_concoct_20_refined_2_Bin_15_4-contigs.fa,122_0,95.95113877346384
chicken1_concoct_20_refined_2_Bin_6_16_1-contigs.fa,123_0,89.50132671036745
chicken1_D22_maxbin.014.fasta.contigs.fa,124_1,94.10859892181684
chicken1_concoct_20_refined_2_Bin_6_14-contigs.fa,125_0,85.44969090149687
chicken1_D35_maxbin.009.fasta.contigs.fa,126_1,72.57310821219274
chicken1_concoct_20_refined_2_Bin_13_10-contigs.fa,126_2,39.3052458523251
chicken1_D28_maxbin.022.fasta.contigs.fa,126_3,49.822016532260655
chicken1_D43_maxbin.035.fasta.contigs.fa,127_0,67.53764108985693
chicken1_concoct_20_refined_2_Bin_6_3_1-contigs.fa,128_0,81.08953915918514
chicken1_D8_metabat2.83.fa.contigs.fa,129_1,77.83898931739091
chicken1_D12_metabat2.53.fa.contigs.fa,130_1,73.35553539555683
chicken1_D17_maxbin.022.fasta.contigs.fa,131_1,84.72632359304733
chicken1_D20_maxbin.013.fasta.contigs.fa,132_1,44.10721982309897
chicken1_concoct_20_refined_2_Bin_6_6-contigs.fa,132_2,62.548497223320496
chicken1_concoct_20_refined_2_Bin_13_5_1-contigs.fa,133_1,57.96904656448639
chicken1_D21_maxbin.008.fasta.contigs.fa,134_1,98.51160846502529
chicken1_concoct_20_refined_2_Bin_18_4_1-contigs.fa,135_1,62.89785255820639
chicken1_D9_maxbin.005.fasta.contigs.fa,136_1,76.42248861557333
chicken1_concoct_20_refined_2_Bin_13_3_1-contigs.fa,137_0,69.67412395900645
chicken1_concoct_20_refined_2_Bin_6_1-contigs.fa,138_0,69.1363027122033
chicken1_D9_maxbin.019.fasta.contigs.fa,139_1,89.9515968368608
chicken1_concoct_20_refined_2_Bin_6_2_1-contigs.fa,140_1,96.39310266785016
chicken1_concoct_20_refined_2_Bin_12_6_1-contigs.fa,141_0,76.87677967245665
chicken1_C-5_maxbin.019.fasta.contigs.fa,142_1,90.01893076761215
chicken1_D28_maxbin.004.fasta.contigs.fa,143_1,92.52117501769004
chicken1_D43_maxbin.005.fasta.contigs.fa,144_0,79.42120852471628
chicken1_D43_maxbin.053.fasta.contigs.fa,145_0,56.28745697340947
chicken1_concoct_20_refined_2_Bin_7_1-contigs.fa,146_1,78.66848542597211
chicken1_concoct_20_refined_2_Bin_16_4-contigs.fa,147_0,83.7777764480097
chicken1_D27_maxbin.006.fasta.contigs.fa,148_1,96.51182308294258
chicken1_D33_maxbin.007.fasta.contigs.fa,149_1,99.85036690941584
chicken1_D32_maxbin.010.fasta.contigs.fa,150_1,98.06310844634693
chicken1_concoct_20_refined_2_Bin_6_17_1-contigs.fa,151_0,55.18513073939323
chicken1_concoct_20_refined_2_Bin_6_9_1-contigs.fa,152_0,92.07361876030788
chicken1_D8_maxbin.039.fasta.contigs.fa,153_1,87.07309269087763
chicken1_concoct_20_refined_2_Bin_6_11-contigs.fa,154_0,90.20306732776285
chicken1_concoct_20_refined_2_Bin_6_19_1-contigs.fa,155_0,71.84756630042149
chicken1_concoct_20_refined_2_Bin_9_18-contigs.fa,156_1,101.6558219341605
chicken1_concoct_20_refined_2_Bin_6_8-contigs.fa,157_1,97.20498988523767
chicken1_concoct_20_refined_2_Bin_9_15-contigs.fa,158_1,72.42872077324684
chicken1_concoct_20_refined_2_Bin_7_2-contigs.fa,159_0,80.1002606280352
chicken1_concoct_20_refined_2_Bin_6_12-contigs.fa,160_0,72.67768168491205
chicken1_D12_maxbin.005.fasta.contigs.fa,161_1,97.7827853223498
chicken1_concoct_20_refined_2_Bin_4_6-contigs.fa,162_1,87.10254939806997
chicken1_D43_maxbin.004.fasta.contigs.fa,163_0,19.246989208018675
chicken1_concoct_20_refined_2_Bin_0_9_1-contigs.fa,164_0,66.504897013346
chicken1_concoct_20_refined_2_Bin_7_8_1-contigs.fa,165_1,102.5761828510044
chicken1_D15_maxbin.006.fasta.contigs.fa,166_1,98.09657144421739
chicken1_D36_maxbin.017.fasta.contigs.fa,167_1,91.50679444964696
chicken1_D2_maxbin.008.fasta.contigs.fa,168_1,75.33099582884839
chicken1_D2_maxbin.006.fasta.contigs.fa,169_1,69.35403932111709
chicken1_D43_maxbin.026.fasta.contigs.fa,170_0,46.80766781541923
chicken1_D43_maxbin.038.fasta.contigs.fa,171_0,59.27388185423649
chicken1_concoct_20_refined_2_Bin_4_3_1-contigs.fa,172_0,66.79713623392476
chicken1_concoct_20_refined_2_Bin_9_13_1-contigs.fa,173_1,91.0932991072112
chicken1_D11_maxbin.022.fasta.contigs.fa,174_1,100.13541070710086
chicken1_D41_maxbin.037.fasta.contigs.fa,175_1,97.79326256805807
chicken1_C-2_maxbin.005.fasta.contigs.fa,176_1,101.55753142704278
chicken1_D2_maxbin.031.fasta.contigs.fa,177_1,100.32617518182693
chicken1_concoct_20_refined_2_Bin_8_1_1-contigs.fa,178_1,98.26740965829454
chicken1_concoct_20_refined_2_Bin_18_5_1-contigs.fa,179_1,78.20682958400079
chicken1_concoct_20_refined_2_Bin_14_1-contigs.fa,180_1,75.26837247324298
chicken1_concoct_20_refined_2_Bin_9_20-contigs.fa,181_1,91.16275931987433
chicken1_concoct_20_refined_2_Bin_4_2_1-contigs.fa,182_0,83.31845522983396
chicken1_concoct_20_refined_2_Bin_10_3-contigs.fa,183_0,81.8640922540367
