bins	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species
Bin_33	7569776	1152	9657	44.718962636656414	91.54929577464789	122.53521126760563	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	UBA7160	UBA7160 sp902363665
Bin_34	38796731	10041	4671	46.19713026872862	100.0	885.9154929577464	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
Bin_35	2558894	134	49956	55.68126288625209	94.36619718309859	2.816901408450704	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	
Bin_36	7601889	294	55807	53.2696122677649	98.59154929577464	71.83098591549296	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UMGS966	UMGS966 sp900547185
Bin_37	20118598	911	52822	43.218669079056724	100.0	530.9859154929577	Bacteria	Firmicutes	Clostridia	Monoglobales	UBA1381	CAG-41	CAG-41 sp900066215
Bin_38	3201565	511	8610	50.95251941905957	95.77464788732394	2.816901408450704	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemania	
Bin_39	6495026	504	31534	35.59497997495701	100.0	60.563380281690144	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium spiroforme
Bin_4	16326272	1162	52725	57.92143544220863	100.0	302.8169014084507	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
Bin_40	2264247	794	2996	35.07226974063656	54.929577464788736	7.042253521126761	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium	
Bin_41	28618096	1491	40397	49.0627218286799	100.0	821.1267605633802	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis
Bin_42	11818286	827	27365	42.09548761923817	100.0	188.73239436619718	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	
Bin_43	23293861	607	93491	43.13197177979349	100.0	319.71830985915494	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum
Bin_44	5354900	1104	7214	56.07845720372635	94.36619718309859	115.49295774647888	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp002160305
Bin_45	13250938	903	39753	51.08903699924671	100.0	253.5211267605634	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	
Bin_46	12145313	952	44916	50.782147648015176	100.0	212.67605633802816	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella	Sutterella sp900762445
Bin_47	19446330	944	41107	48.760359236886956	100.0	307.0422535211268	Bacteria	Firmicutes					
Bin_48	4667842	552	19019	41.53729344360181	91.54929577464789	14.084507042253522	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
Bin_49	11636329	219	152970	31.377717270455857	100.0	384.50704225352115	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter ureolyticus
Bin_5	8427346	1481	10302	43.28320544106107	95.77464788732394	139.43661971830986	Bacteria						
Bin_6	7172259	1404	7798	54.473971198209014	87.32394366197182	32.394366197183096	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	
Bin_7	5271146	455	20803	45.303235800281776	59.15492957746479	46.478873239436616	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		
Bin_8	3584018	345	21467	28.10224290409657	100.0	1.408450704225352	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	
Bin_9	6636171	1334	6562	48.91741795545835	76.05633802816901	9.859154929577464	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	
