genome,cluster,score
chicken1_D1_maxbin.012.fasta.contigs.fa,40_1,81.96284759750789
chicken1_D34_maxbin.026.fasta.contigs.fa,40_2,78.91337715185647
chicken1_D28_maxbin.018.fasta.contigs.fa,41_0,5.899557350741689
chicken1_D31_maxbin.036.fasta.contigs.fa,42_1,81.91584650105058
chicken1_D4_maxbin.031.fasta.contigs.fa,43_0,61.2490891135439
chicken1_D29_maxbin.033.fasta.contigs.fa,44_1,86.29359618996351
chicken1_D23_maxbin.022.fasta.contigs.fa,45_0,76.0841099750278
chicken1_D13_maxbin.036.fasta_sub.contigs.fa,46_1,55.38521640043675
chicken1_D15_maxbin.040.fasta.contigs.fa,47_0,34.32588768761464
chicken1_D43_maxbin.047.fasta.contigs.fa,48_0,53.49027109471915
chicken1_D22_maxbin.025.fasta.contigs.fa,49_1,85.19770313442591
chicken1_D23_maxbin.029.fasta.contigs.fa,50_0,54.364396158085675
chicken1_D31_maxbin.046.fasta.contigs.fa,51_1,74.15516045303583
chicken1_D40_maxbin.012.fasta.contigs.fa,52_1,99.04488527717977
chicken1_D11_maxbin.011.fasta.contigs.fa,53_1,85.40331974966936
chicken1_D21_maxbin.027.fasta.contigs.fa,54_0,8.387670691824527
chicken1_D28_maxbin.041.fasta.contigs.fa,55_0,65.50023224474086
chicken1_D41_maxbin.017.fasta.contigs.fa,56_1,90.19666608956612
chicken1_D5_maxbin.020.fasta.contigs.fa,57_1,89.74716620842797
chicken1_D16_metabat2.39.fa_sub.contigs.fa,58_1,74.95957765305064
chicken1_D20_maxbin.007.fasta.contigs.fa,59_1,87.05134698659894
chicken1_D27_maxbin.029.fasta.contigs.fa,60_1,65.29991126970735
chicken1_D30_maxbin.026.fasta.contigs.fa,61_1,75.00330071508778
chicken1_D42_maxbin.028.fasta_sub.contigs.fa,62_1,69.28138259144855
chicken1_D43_maxbin.046.fasta.contigs.fa,63_0,65.62724118580694
chicken1_D16_maxbin.013.fasta.contigs.fa,64_1,80.00630656113776
chicken1_D43_maxbin.018.fasta.contigs.fa,65_0,49.930528236679876
chicken1_D34_maxbin.025.fasta.contigs.fa,66_1,88.4758956808172
chicken1_D39_maxbin.006.fasta.contigs.fa,67_1,82.66798610791885
chicken1_D18_maxbin.005.fasta.contigs.fa,68_1,92.23755541025301
chicken1_D21_maxbin.013.fasta.contigs.fa,69_1,94.87661754817985
chicken1_D3_maxbin.007.fasta.contigs.fa,70_0,76.88013279794532
chicken1_D39_maxbin.002.fasta.contigs.fa,71_1,98.64252217030877
chicken1_D43_maxbin.048.fasta.contigs.fa,72_0,78.0812321579978
chicken1_D43_maxbin.032.fasta.contigs.fa,73_0,87.26316356445462
chicken1_D23_maxbin.033.fasta.contigs.fa,74_0,41.831993143245036
chicken1_C-6_maxbin.008.fasta.contigs.fa,75_1,84.0639153084576
chicken1_D43_maxbin.033.fasta.contigs.fa,76_0,91.10259558895044
chicken1_D9_maxbin.010.fasta.contigs.fa,77_1,99.65856972862413
chicken1_D2_maxbin.027.fasta.contigs.fa,78_1,87.6966797728869
chicken1_D43_maxbin.021.fasta.contigs.fa,79_0,95.54242359112682
chicken1_D40_maxbin.033.fasta.contigs.fa,80_1,94.28685044358414
chicken1_D43_maxbin.107.fasta.contigs.fa,81_0,8.414610822651564
chicken1_D9_maxbin.006.fasta.contigs.fa,82_1,102.7440657836653
chicken1_D14_maxbin.003.fasta.contigs.fa,83_1,101.25746569460472
chicken1_D43_maxbin.153.fasta.contigs.fa,84_0,66.93561125774511
chicken1_D41_maxbin.026.fasta.contigs.fa,85_1,101.445349814054
chicken1_D34_maxbin.038.fasta.contigs.fa,86_1,55.03679944292647
chicken1_D21_maxbin.023.fasta.contigs.fa,87_0,60.80071496592662
chicken1_D9_maxbin.018.fasta.contigs.fa,88_1,95.96830353967384
chicken1_D22_maxbin.032.fasta.contigs.fa,89_0,5.612726413887647
chicken1_D43_maxbin.100.fasta.contigs.fa,90_0,51.77614716580571
chicken1_D21_maxbin.007.fasta.contigs.fa,91_1,97.1363294198885
chicken1_D6_maxbin.015.fasta.contigs.fa,92_1,85.51423724738842
chicken1_D34_maxbin.024.fasta.contigs.fa,93_1,99.65679479600944
chicken1_D9_maxbin.019.fasta.contigs.fa,94_1,89.9515787215759
chicken1_D30_maxbin.025.fasta.contigs.fa,95_0,90.02465125525335
chicken1_D43_maxbin.057.fasta.contigs.fa,96_0,62.42733963777255
chicken1_D22_maxbin.014.fasta.contigs.fa,97_1,94.10861986968615
chicken1_D8_metabat2.83.fa.contigs.fa,98_1,77.83921983066364
chicken1_D12_metabat2.53.fa.contigs.fa,99_1,73.35589517722349
chicken1_D17_maxbin.022.fasta.contigs.fa,100_1,84.72678524280924
chicken1_D16_maxbin.015.fasta.contigs.fa,101_1,50.355408501138754
chicken1_D21_maxbin.008.fasta.contigs.fa,102_1,98.5120235645253
chicken1_D9_maxbin.005.fasta.contigs.fa,103_1,76.4230757017638
chicken1_D15_maxbin.007.fasta.contigs.fa,104_1,52.44475642779597
chicken1_D35_maxbin.009.fasta.contigs.fa,105_1,72.57310821219274
chicken1_D28_maxbin.022.fasta.contigs.fa,105_2,49.822016532260655
chicken1_D42_maxbin.013.fasta.contigs.fa,105_3,12.154874490081617
chicken1_D20_maxbin.013.fasta.contigs.fa,106_0,44.10721982309897
chicken1_D43_maxbin.035.fasta.contigs.fa,107_0,67.53764108985693
chicken1_C-5_maxbin.019.fasta.contigs.fa,108_1,90.01899680252124
chicken1_D28_maxbin.004.fasta.contigs.fa,109_1,92.52137056660402
chicken1_D43_maxbin.005.fasta.contigs.fa,110_0,79.42120852471628
chicken1_D43_maxbin.053.fasta.contigs.fa,111_0,56.28745697340947
chicken1_D8_maxbin.039.fasta.contigs.fa,112_1,87.07307689643027
chicken1_D27_maxbin.006.fasta.contigs.fa,113_1,96.51182308294258
chicken1_D33_maxbin.007.fasta.contigs.fa,114_1,99.85036690941584
chicken1_D32_maxbin.010.fasta.contigs.fa,115_1,98.06326675084694
chicken1_D43_maxbin.115.fasta.contigs.fa,116_0,56.271804502935304
chicken1_D43_maxbin.045.fasta.contigs.fa,117_0,75.7043882939386
chicken1_D43_maxbin.011.fasta.contigs.fa,118_0,21.394223718994002
chicken1_D43_maxbin.028.fasta.contigs.fa,119_0,89.34028002561269
chicken1_D43_maxbin.002.fasta.contigs.fa,120_0,88.04414116454745
