genome,cluster,score
human1_DAS_maxbin_020_fasta_contigs-contigs.fa,59_1,77.35930192560829
human1_DAS_maxbin_002_fasta_contigs-contigs.fa,60_1,91.04796816874422
human1_DAS_maxbin_035_fasta_contigs-contigs.fa,61_1,100.80961797378194
human1_DAS_maxbin_028_fasta_contigs-contigs.fa,62_1,98.90882641062967
human1_HV-21_maxbin.006.fasta.contigs.fa,63_1,98.80397779635044
human1_HV-13_maxbin.008.fasta.contigs.fa,64_1,95.18302882582081
human1_HV-16_maxbin.007.fasta.contigs.fa,65_1,90.4665459047741
human1_HC-16_maxbin.012.fasta.contigs.fa,66_1,81.11527387914765
human1_DAS_maxbin_042_fasta_contigs-contigs.fa,67_0,76.6454136942264
human1_DAS_maxbin_111_fasta_contigs-contigs.fa,68_0,70.12586404411978
human1_HC-24_maxbin.028.fasta.contigs.fa,69_1,96.1222120802215
human1_DAS_metabat2_144_fa_contigs-contigs.fa,70_1,82.59809967383025
human1_HC-2_maxbin.027.fasta.contigs.fa,71_1,90.42169476584696
human1_DAS_maxbin_134_fasta_sub_contigs-contigs.fa,72_0,74.23354786294733
human1_HC-15_maxbin.016.fasta.contigs.fa,73_1,88.8269265027283
human1_DAS_maxbin_157_fasta_contigs-contigs.fa,74_0,90.20042302950304
human1_HV-11_maxbin.014.fasta.contigs.fa,75_1,95.74039169788544
human1_HC-18_maxbin.014.fasta.contigs.fa,76_1,98.16236904213461
human1_HC-13_maxbin.018.fasta.contigs.fa,77_1,93.88316746123292
human1_HC-3_maxbin.003.fasta.contigs.fa,78_1,90.46618819377353
human1_HC-17_maxbin.021.fasta.contigs.fa,79_1,84.01277416910078
human1_DAS_maxbin_145_fasta_contigs-contigs.fa,80_0,26.172360003620312
human1_DAS_maxbin_156_fasta_contigs-contigs.fa,81_0,94.05644165685615
human1_HC-16_maxbin.022.fasta_sub.contigs.fa,82_0,-6.0364707679995115
human1_DAS_maxbin_061_fasta_contigs-contigs.fa,83_1,58.6418108595952
human1_DAS_maxbin_053_fasta_contigs-contigs.fa,84_0,83.73641589725432
human1_DAS_maxbin_109_fasta_contigs-contigs.fa,85_1,86.51648870678807
human1_HV-3_maxbin.016.fasta.contigs.fa,86_1,100.05807343696841
human1_DAS_maxbin_117_fasta_contigs-contigs.fa,87_1,92.51695346853319
human1_HV-12_maxbin.006.fasta.contigs.fa,88_1,87.53157196618109
human1_HC-21_maxbin.005.fasta.contigs.fa,89_1,92.67567533632972
human1_DAS_maxbin_008_fasta_contigs-contigs.fa,90_1,87.63418647288013
human1_DAS_maxbin_037_fasta_contigs-contigs.fa,91_0,81.70065193178664
human1_DAS_maxbin_064_fasta_contigs-contigs.fa,92_1,76.16856200528605
human1_DAS_maxbin_130_fasta_contigs-contigs.fa,93_0,62.34784256897081
human1_DAS_maxbin_152_fasta_contigs-contigs.fa,94_0,65.01240688202134
human1_DAS_metabat2_203_fa_contigs-contigs.fa,95_0,75.39574393333427
human1_DAS_metabat2_307_fa_contigs-contigs.fa,96_0,81.99451609841827
human1_DAS_maxbin_025_fasta_contigs-contigs.fa,97_1,76.87626899548944
human1_DAS_maxbin_107_fasta_contigs-contigs.fa,98_0,74.8899679773004
human1_D-1_maxbin.012.fasta.contigs.fa,99_1,83.76145418964393
human1_DAS_maxbin_090_fasta_contigs-contigs.fa,100_0,73.89813331793506
human1_DAS_maxbin_036_fasta_contigs-contigs.fa,101_0,70.93890926438584
human1_HC-19_maxbin.016.fasta.contigs.fa,102_1,85.39898674814329
human1_DAS_maxbin_129_fasta_contigs-contigs.fa,103_1,87.11333801607942
human1_HV-2_maxbin.009.fasta.contigs.fa,104_1,82.0679279233232
human1_DAS_maxbin_127_fasta_contigs-contigs.fa,105_0,36.47164246103688
human1_DAS_maxbin_040_fasta_contigs-contigs.fa,106_1,74.1688009051367
human1_HC-21_maxbin.012.fasta.contigs.fa,107_1,93.9212497383791
human1_HV-1_maxbin.033.fasta.contigs.fa,107_2,11.890062915392722
human1_DAS_maxbin_135_fasta_contigs-contigs.fa,108_0,73.0921834233181
human1_DAS_maxbin_068_fasta_sub_contigs-contigs.fa,109_0,-6.7675927206458075
human1_DAS_metabat2_179_fa_contigs-contigs.fa,110_0,70.16466279590875
human1_DAS_maxbin_021_fasta_contigs-contigs.fa,111_1,87.50843299491699
human1_DAS_maxbin_019_fasta_contigs-contigs.fa,112_1,76.66249472131568
human1_DAS_maxbin_112_fasta_contigs-contigs.fa,113_0,73.31228303863348
human1_HV-11_maxbin.015.fasta.contigs.fa,114_1,92.61427327117116
human1_HC-23_maxbin.021.fasta.contigs.fa,115_1,98.51432602088236
human1_DAS_maxbin_041_fasta_contigs-contigs.fa,116_1,64.35005452506793
human1_HV-5_maxbin.023.fasta_sub.contigs.fa,117_1,60.763700873540486
human1_DAS_maxbin_096_fasta_contigs-contigs.fa,118_1,91.46986477335504
human1_DAS_maxbin_101_fasta_contigs-contigs.fa,119_0,70.13511009296911
