genome,cluster,score
human1_concoct_10_refined_2_Bin_9_8_1-contigs.fa,38_1,93.92608174826746
human1_HV-11_maxbin.026.fasta.contigs.fa,39_1,96.11626130121228
human1_concoct_10_refined_2_Bin_2_21-contigs.fa,40_0,96.4783107810912
human1_concoct_10_refined_2_Bin_9_23_1-contigs.fa,41_0,91.17758237431481
human1_HC-7_maxbin.014.fasta.contigs.fa,42_1,101.13520280358051
human1_HV-17_maxbin.018.fasta.contigs.fa,43_1,98.50869745464823
human1_concoct_10_refined_2_Bin_6_9_1-contigs.fa,44_1,85.66418008474832
human1_HV-11_maxbin.007.fasta.contigs.fa,45_1,102.58163309852092
human1_D-1_maxbin.051.fasta.contigs.fa,46_0,59.393198164636985
human1_concoct_10_refined_2_Bin_9_24_1-contigs.fa,47_0,70.62716870906645
human1_concoct_10_refined_2_Bin_0_5_1-contigs.fa,48_0,39.41268098310758
human1_concoct_10_refined_2_Bin_2_4-contigs.fa,49_0,90.01073187285705
human1_concoct_10_refined_2_Bin_9_7_1-contigs.fa,50_0,97.43073170118336
human1_concoct_10_refined_2_Bin_7_1-contigs.fa,51_0,99.04872706398832
human1_D-1_maxbin.017.fasta.contigs.fa,52_1,97.90351967020962
human1_HC-23_maxbin.004.fasta.contigs.fa,53_1,96.97675964231966
human1_concoct_10_refined_2_Bin_5_5-contigs.fa,54_1,93.84263076225875
human1_concoct_10_refined_2_Bin_3_1_1-contigs.fa,55_0,77.85523094662308
human1_concoct_10_refined_2_Bin_4_11_1-contigs.fa,56_0,95.4805535157459
human1_HV-21_maxbin.006.fasta.contigs.fa,57_1,98.77397774635044
human1_concoct_10_refined_2_Bin_7_2-contigs.fa,58_1,97.09892275295093
human1_concoct_10_refined_2_Bin_6_14-contigs.fa,59_1,96.0682116957404
human1_concoct_10_refined_2_Bin_6_2-contigs.fa,60_1,99.54672469257636
human1_concoct_10_refined_2_Bin_6_3-contigs.fa,61_1,101.5647359178885
human1_D-1_maxbin.002.fasta.contigs.fa,62_1,90.9564171151151
human1_HC-6_maxbin.009.fasta.contigs.fa,63_1,98.9429105075109
human1_HV-19_maxbin.003.fasta.contigs.fa,64_1,97.56112583935601
human1_HV-10_maxbin.005.fasta.contigs.fa,65_1,95.10104123246661
human1_HC-14_maxbin.012.fasta.contigs.fa,66_1,75.88109524737926
human1_concoct_10_refined_2_Bin_5_4-contigs.fa,66_2,83.00357751373852
human1_concoct_10_refined_2_Bin_0_1_1-contigs.fa,67_1,101.92967505578194
human1_concoct_10_refined_2_Bin_9_12_1-contigs.fa,68_1,99.64879719500469
human1_HC-15_maxbin.016.fasta.contigs.fa,69_1,88.7971860527283
human1_concoct_10_refined_2_Bin_6_10-contigs.fa,69_2,76.25088474937138
human1_concoct_10_refined_2_Bin_6_11-contigs.fa,70_0,92.8375550466721
human1_concoct_10_refined_2_Bin_8_6_1-contigs.fa,71_0,73.16192387711442
human1_concoct_10_refined_2_Bin_8_1-contigs.fa,72_0,78.58382233966508
human1_D-1_maxbin.056.fasta.contigs.fa,73_1,65.22937019194943
human1_HC-2_maxbin.027.fasta.contigs.fa,74_1,90.39167300507773
human1_HC-24_maxbin.028.fasta.contigs.fa,75_1,96.09220306594878
human1_concoct_10_refined_2_Bin_2_19-contigs.fa,76_0,86.27151900175134
human1_concoct_10_refined_2_Bin_2_8_1-contigs.fa,77_0,89.96284934173114
human1_HV-11_maxbin.014.fasta.contigs.fa,78_1,95.71043378232989
human1_HC-18_maxbin.014.fasta.contigs.fa,79_1,98.1321545739528
human1_HC-13_maxbin.018.fasta.contigs.fa,80_1,93.85335038710791
human1_HC-17_maxbin.021.fasta.contigs.fa,81_1,83.98278298546441
human1_HC-3_maxbin.003.fasta.contigs.fa,82_1,90.43619745338893
human1_concoct_10_refined_2_Bin_2_24_1-contigs.fa,83_0,89.7385966235896
human1_HC-23_maxbin.034.fasta.contigs.fa,84_1,62.441890204205535
human1_concoct_10_refined_2_Bin_5_10_1-contigs.fa,85_1,83.89679469495637
human1_concoct_10_refined_2_Bin_2_3-contigs.fa,86_0,75.66165113928383
human1_concoct_10_refined_2_Bin_2_6-contigs.fa,87_1,86.7836182651367
human1_concoct_10_refined_2_Bin_2_5_1-contigs.fa,88_1,92.73710300894938
human1_concoct_10_refined_2_Bin_2_11_1-contigs.fa,89_0,80.69553026565941
human1_concoct_10_refined_2_Bin_4_7-contigs.fa,90_1,76.57263884393166
human1_concoct_10_refined_2_Bin_2_25-contigs.fa,91_0,82.69547763065091
human1_concoct_10_refined_2_Bin_2_7-contigs.fa,92_1,80.2456642102104
human1_HV-2_maxbin.009.fasta.contigs.fa,93_1,82.03793451998986
human1_concoct_10_refined_2_Bin_2_16-contigs.fa,94_0,79.44816556799198
human1_HC-19_maxbin.016.fasta.contigs.fa,95_1,85.36901762314328
human1_HC-21_maxbin.012.fasta.contigs.fa,96_1,93.89127829447001
human1_HV-1_maxbin.033.fasta.contigs.fa,96_2,11.86006291539272
human1_concoct_10_refined_2_Bin_2_10-contigs.fa,97_0,70.8953629415374
human1_concoct_10_refined_2_Bin_9_27-contigs.fa,98_1,88.58041447597698
human1_concoct_10_refined_2_Bin_6_13-contigs.fa,99_0,93.3452206904085
human1_concoct_10_refined_2_Bin_2_26-contigs.fa,100_1,66.02625394987447
human1_concoct_10_refined_2_Bin_2_1-contigs.fa,101_0,91.67930647387996
human1_concoct_10_refined_2_Bin_4_9_1-contigs.fa,102_1,90.53294855622931
human1_HV-3_maxbin.016.fasta.contigs.fa,103_1,100.02808114628
human1_concoct_10_refined_2_Bin_4_10-contigs.fa,104_1,89.22095575519987
human1_HV-12_maxbin.006.fasta.contigs.fa,105_1,87.50157196618109
human1_HC-21_maxbin.005.fasta.contigs.fa,106_1,92.65072883638574
human1_HV-6_maxbin.002.fasta.contigs.fa,106_2,81.31937782778374
human1_concoct_10_refined_2_Bin_4_13_1-contigs.fa,107_1,92.40470407300337
human1_concoct_10_refined_2_Bin_3_2_1-contigs.fa,108_0,86.54460040837557
human1_concoct_10_refined_2_Bin_2_18_1-contigs.fa,109_0,85.07765419733731
human1_concoct_10_refined_2_Bin_2_20-contigs.fa,110_0,78.45549885815532
human1_concoct_10_refined_2_Bin_2_17-contigs.fa,111_0,77.53263195861607
human1_concoct_10_refined_2_Bin_9_26_1-contigs.fa,112_0,94.26836979346811
human1_concoct_10_refined_2_Bin_3_7-contigs.fa,113_1,86.95749884720128
human1_concoct_10_refined_2_Bin_3_8_1-contigs.fa,114_0,74.36695229623747
human1_HC-13_maxbin.020.fasta.contigs.fa,115_1,60.91041935355923
human1_concoct_10_refined_2_Bin_2_13-contigs.fa,116_0,78.6011148562322
human1_concoct_10_refined_2_Bin_2_12-contigs.fa,117_0,73.63035207629805
human1_concoct_10_refined_2_Bin_2_23-contigs.fa,118_0,66.51375133492745
human1_concoct_10_refined_2_Bin_3_4-contigs.fa,119_0,75.91893562266759
human1_HV-17_maxbin.015.fasta.contigs.fa,120_1,64.54457338143492
human1_concoct_10_refined_2_Bin_2_9-contigs.fa,121_0,76.74042906598557
human1_D-1_maxbin.027.fasta.contigs.fa,122_0,18.76176953515986
human1_concoct_10_refined_2_Bin_3_3-contigs.fa,123_0,89.28554777343501
human1_HV-11_maxbin.015.fasta.contigs.fa,124_1,92.58427327117116
human1_HC-23_maxbin.021.fasta.contigs.fa,125_1,98.48432341522303
human1_concoct_10_refined_2_Bin_2_15-contigs.fa,126_0,66.1468572633917
