genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
human1_DAS_maxbin_122_fasta_contigs-contigs.fa,39_1,0.020000000000000018,average,ANImf,39
human1_concoct_10_refined_2_Bin_9_15_1-contigs.fa,39_1,0.020000000000000018,average,ANImf,39
human1_DAS_maxbin_139_fasta_contigs-contigs.fa,40_1,0.020000000000000018,average,ANImf,40
human1_concoct_10_refined_2_Bin_8_2-contigs.fa,40_1,0.020000000000000018,average,ANImf,40
human1_DAS_metabat2_185_fa_contigs-contigs.fa,41_1,0.020000000000000018,average,ANImf,41
human1_concoct_10_refined_2_Bin_6_12-contigs.fa,41_1,0.020000000000000018,average,ANImf,41
human1_concoct_10_refined_2_Bin_1_1-contigs.fa,42_0,0.020000000000000018,average,ANImf,42
human1_DAS_maxbin_164_fasta_contigs-contigs.fa,43_1,0.020000000000000018,average,ANImf,43
human1_concoct_10_refined_2_Bin_9_3_1-contigs.fa,43_1,0.020000000000000018,average,ANImf,43
human1_DAS_maxbin_161_fasta_contigs-contigs.fa,44_1,0.020000000000000018,average,ANImf,44
human1_concoct_10_refined_2_Bin_9_7_1-contigs.fa,44_1,0.020000000000000018,average,ANImf,44
human1_DAS_maxbin_124_fasta_contigs-contigs.fa,45_1,0.020000000000000018,average,ANImf,45
human1_concoct_10_refined_2_Bin_2_4-contigs.fa,45_1,0.020000000000000018,average,ANImf,45
human1_DAS_maxbin_056_fasta_contigs-contigs.fa,46_0,0.020000000000000018,average,ANImf,46
human1_concoct_10_refined_2_Bin_5_15_1-contigs.fa,47_0,0.020000000000000018,average,ANImf,47
human1_concoct_10_refined_2_Bin_7_1-contigs.fa,48_0,0.020000000000000018,average,ANImf,48
human1_DAS_maxbin_004_fasta_contigs-contigs.fa,49_1,0.020000000000000018,average,ANImf,49
human1_concoct_10_refined_2_Bin_9_1_1-contigs.fa,49_1,0.020000000000000018,average,ANImf,49
human1_DAS_maxbin_011_fasta_contigs-contigs.fa,50_1,0.020000000000000018,average,ANImf,50
human1_concoct_10_refined_2_Bin_0_3_1-contigs.fa,50_1,0.020000000000000018,average,ANImf,50
human1_DAS_maxbin_159_fasta_contigs-contigs.fa,51_1,0.020000000000000018,average,ANImf,51
human1_concoct_10_refined_2_Bin_9_17-contigs.fa,51_1,0.020000000000000018,average,ANImf,51
human1_DAS_maxbin_052_fasta_contigs-contigs.fa,52_1,0.020000000000000018,average,ANImf,52
human1_concoct_10_refined_2_Bin_9_20_1-contigs.fa,52_1,0.020000000000000018,average,ANImf,52
human1_DAS_maxbin_102_fasta_contigs-contigs.fa,53_1,0.020000000000000018,average,ANImf,53
human1_concoct_10_refined_2_Bin_9_8_1-contigs.fa,53_1,0.020000000000000018,average,ANImf,53
human1_DAS_metabat2_174_fa_contigs-contigs.fa,54_1,0.020000000000000018,average,ANImf,54
human1_concoct_10_refined_2_Bin_9_23_1-contigs.fa,54_1,0.020000000000000018,average,ANImf,54
human1_DAS_maxbin_137_fasta_contigs-contigs.fa,55_1,0.020000000000000018,average,ANImf,55
human1_concoct_10_refined_2_Bin_2_21-contigs.fa,55_1,0.020000000000000018,average,ANImf,55
human1_concoct_10_refined_2_Bin_5_7_1-contigs.fa,56_0,0.020000000000000018,average,ANImf,56
human1_DAS_maxbin_136_fasta_contigs-contigs.fa,57_1,0.020000000000000018,average,ANImf,57
human1_concoct_10_refined_2_Bin_4_8-contigs.fa,57_1,0.020000000000000018,average,ANImf,57
human1_DAS_metabat2_261_fa_contigs-contigs.fa,58_1,0.020000000000000018,average,ANImf,58
human1_concoct_10_refined_2_Bin_6_9_1-contigs.fa,58_1,0.020000000000000018,average,ANImf,58
human1_DAS_maxbin_057_fasta_contigs-contigs.fa,59_1,0.020000000000000018,average,ANImf,59
human1_concoct_10_refined_2_Bin_9_24_1-contigs.fa,59_1,0.020000000000000018,average,ANImf,59
human1_DAS_maxbin_054_fasta_contigs-contigs.fa,60_0,0.020000000000000018,average,ANImf,60
human1_DAS_metabat2_240_fa_contigs-contigs.fa,61_1,0.020000000000000018,average,ANImf,61
human1_concoct_10_refined_2_Bin_0_5_1-contigs.fa,61_1,0.020000000000000018,average,ANImf,61
human1_DAS_maxbin_013_fasta_contigs-contigs.fa,62_1,0.020000000000000018,average,ANImf,62
human1_concoct_10_refined_2_Bin_5_3-contigs.fa,62_1,0.020000000000000018,average,ANImf,62
human1_DAS_maxbin_045_fasta_contigs-contigs.fa,63_0,0.020000000000000018,average,ANImf,63
human1_DAS_maxbin_113_fasta_contigs-contigs.fa,64_1,0.020000000000000018,average,ANImf,64
human1_concoct_10_refined_2_Bin_5_11_1-contigs.fa,64_1,0.020000000000000018,average,ANImf,64
human1_DAS_metabat2_144_fa_contigs-contigs.fa,65_1,0.020000000000000018,average,ANImf,65
human1_concoct_10_refined_2_Bin_9_22_1-contigs.fa,65_1,0.020000000000000018,average,ANImf,65
human1_DAS_maxbin_012_fasta_contigs-contigs.fa,66_0,0.020000000000000018,average,ANImf,66
human1_concoct_10_refined_2_Bin_2_24_1-contigs.fa,67_0,0.020000000000000018,average,ANImf,67
human1_DAS_maxbin_084_fasta_contigs-contigs.fa,68_1,0.020000000000000018,average,ANImf,68
human1_concoct_10_refined_2_Bin_4_1_1-contigs.fa,68_1,0.020000000000000018,average,ANImf,68
human1_DAS_maxbin_105_fasta_contigs-contigs.fa,69_1,0.020000000000000018,average,ANImf,69
human1_concoct_10_refined_2_Bin_2_14_1-contigs.fa,69_1,0.020000000000000018,average,ANImf,69
human1_DAS_maxbin_094_fasta_contigs-contigs.fa,70_1,0.020000000000000018,average,ANImf,70
human1_concoct_10_refined_2_Bin_2_2_1-contigs.fa,70_1,0.020000000000000018,average,ANImf,70
human1_DAS_metabat2_116_fa_contigs-contigs.fa,71_1,0.020000000000000018,average,ANImf,71
human1_concoct_10_refined_2_Bin_9_18_1-contigs.fa,71_1,0.020000000000000018,average,ANImf,71
human1_DAS_metabat2_197_fa_contigs-contigs.fa,72_1,0.020000000000000018,average,ANImf,72
human1_concoct_10_refined_2_Bin_6_7-contigs.fa,72_1,0.020000000000000018,average,ANImf,72
human1_concoct_10_refined_2_Bin_6_2-contigs.fa,73_0,0.020000000000000018,average,ANImf,73
human1_DAS_maxbin_145_fasta_contigs-contigs.fa,74_1,0.020000000000000018,average,ANImf,74
human1_concoct_10_refined_2_Bin_8_1-contigs.fa,74_1,0.020000000000000018,average,ANImf,74
human1_concoct_10_refined_2_Bin_6_10-contigs.fa,75_1,0.020000000000000018,average,ANImf,75
human1_concoct_10_refined_2_Bin_6_16_1-contigs.fa,75_2,0.020000000000000018,average,ANImf,75
human1_DAS_maxbin_157_fasta_contigs-contigs.fa,76_1,0.020000000000000018,average,ANImf,76
human1_concoct_10_refined_2_Bin_6_11-contigs.fa,76_1,0.020000000000000018,average,ANImf,76
human1_concoct_10_refined_2_Bin_8_6_1-contigs.fa,77_0,0.020000000000000018,average,ANImf,77
human1_DAS_maxbin_109_fasta_contigs-contigs.fa,78_1,0.020000000000000018,average,ANImf,78
human1_concoct_10_refined_2_Bin_4_9_1-contigs.fa,78_1,0.020000000000000018,average,ANImf,78
human1_DAS_maxbin_071_fasta_contigs-contigs.fa,79_0,0.020000000000000018,average,ANImf,79
human1_DAS_maxbin_111_fasta_contigs-contigs.fa,80_1,0.020000000000000018,average,ANImf,80
human1_concoct_10_refined_2_Bin_3_1_1-contigs.fa,80_1,0.020000000000000018,average,ANImf,80
human1_concoct_10_refined_2_Bin_4_11_1-contigs.fa,81_0,0.020000000000000018,average,ANImf,81
human1_DAS_maxbin_009_fasta_contigs-contigs.fa,82_1,0.020000000000000018,average,ANImf,82
human1_concoct_10_refined_2_Bin_3_7-contigs.fa,82_1,0.020000000000000018,average,ANImf,82
human1_DAS_maxbin_090_fasta_contigs-contigs.fa,83_1,0.020000000000000018,average,ANImf,83
human1_concoct_10_refined_2_Bin_3_8_1-contigs.fa,83_1,0.020000000000000018,average,ANImf,83
human1_DAS_maxbin_107_fasta_contigs-contigs.fa,84_1,0.020000000000000018,average,ANImf,84
human1_concoct_10_refined_2_Bin_2_13-contigs.fa,84_1,0.020000000000000018,average,ANImf,84
human1_DAS_maxbin_025_fasta_contigs-contigs.fa,85_0,0.020000000000000018,average,ANImf,85
human1_DAS_maxbin_061_fasta_contigs-contigs.fa,86_1,0.020000000000000018,average,ANImf,86
human1_concoct_10_refined_2_Bin_2_26-contigs.fa,86_1,0.020000000000000018,average,ANImf,86
human1_DAS_maxbin_040_fasta_contigs-contigs.fa,87_1,0.020000000000000018,average,ANImf,87
human1_concoct_10_refined_2_Bin_2_6-contigs.fa,87_1,0.020000000000000018,average,ANImf,87
human1_DAS_maxbin_036_fasta_contigs-contigs.fa,88_0,0.020000000000000018,average,ANImf,88
human1_concoct_10_refined_2_Bin_3_3-contigs.fa,89_0,0.020000000000000018,average,ANImf,89
human1_concoct_10_refined_2_Bin_2_15-contigs.fa,90_0,0.020000000000000018,average,ANImf,90
human1_DAS_maxbin_101_fasta_contigs-contigs.fa,91_1,0.020000000000000018,average,ANImf,91
human1_concoct_10_refined_2_Bin_2_11_1-contigs.fa,91_1,0.020000000000000018,average,ANImf,91
human1_concoct_10_refined_2_Bin_2_3-contigs.fa,92_0,0.020000000000000018,average,ANImf,92
human1_concoct_10_refined_2_Bin_5_10_1-contigs.fa,93_0,0.020000000000000018,average,ANImf,93
human1_DAS_maxbin_041_fasta_contigs-contigs.fa,94_1,0.020000000000000018,average,ANImf,94
human1_concoct_10_refined_2_Bin_2_5_1-contigs.fa,94_1,0.020000000000000018,average,ANImf,94
human1_DAS_maxbin_096_fasta_contigs-contigs.fa,95_0,0.020000000000000018,average,ANImf,95
human1_DAS_maxbin_125_fasta_contigs-contigs.fa,96_0,0.020000000000000018,average,ANImf,96
human1_DAS_maxbin_128_fasta_contigs-contigs.fa,97_0,0.020000000000000018,average,ANImf,97
human1_DAS_metabat2_203_fa_contigs-contigs.fa,98_1,0.020000000000000018,average,ANImf,98
human1_concoct_10_refined_2_Bin_2_17-contigs.fa,98_1,0.020000000000000018,average,ANImf,98
human1_DAS_maxbin_158_fasta_contigs-contigs.fa,99_1,0.020000000000000018,average,ANImf,99
human1_concoct_10_refined_2_Bin_9_27-contigs.fa,99_1,0.020000000000000018,average,ANImf,99
human1_DAS_maxbin_042_fasta_contigs-contigs.fa,100_0,0.020000000000000018,average,ANImf,100
human1_DAS_metabat2_307_fa_contigs-contigs.fa,101_1,0.020000000000000018,average,ANImf,101
human1_concoct_10_refined_2_Bin_9_26_1-contigs.fa,101_1,0.020000000000000018,average,ANImf,101
human1_DAS_maxbin_117_fasta_contigs-contigs.fa,102_1,0.020000000000000018,average,ANImf,102
human1_concoct_10_refined_2_Bin_4_10-contigs.fa,102_1,0.020000000000000018,average,ANImf,102
human1_DAS_maxbin_029_fasta_contigs-contigs.fa,103_1,0.020000000000000018,average,ANImf,103
human1_concoct_10_refined_2_Bin_5_13_1-contigs.fa,103_1,0.020000000000000018,average,ANImf,103
human1_DAS_maxbin_053_fasta_contigs-contigs.fa,104_1,0.020000000000000018,average,ANImf,104
human1_concoct_10_refined_2_Bin_2_1-contigs.fa,104_1,0.020000000000000018,average,ANImf,104
human1_DAS_maxbin_008_fasta_contigs-contigs.fa,105_1,0.020000000000000018,average,ANImf,105
human1_concoct_10_refined_2_Bin_4_13_1-contigs.fa,105_1,0.020000000000000018,average,ANImf,105
human1_DAS_maxbin_037_fasta_contigs-contigs.fa,106_1,0.020000000000000018,average,ANImf,106
human1_concoct_10_refined_2_Bin_3_2_1-contigs.fa,106_1,0.020000000000000018,average,ANImf,106
human1_concoct_10_refined_2_Bin_4_5-contigs.fa,107_0,0.020000000000000018,average,ANImf,107
human1_DAS_maxbin_156_fasta_contigs-contigs.fa,108_1,0.020000000000000018,average,ANImf,108
human1_concoct_10_refined_2_Bin_6_13-contigs.fa,108_1,0.020000000000000018,average,ANImf,108
human1_DAS_maxbin_129_fasta_contigs-contigs.fa,109_1,0.020000000000000018,average,ANImf,109
human1_concoct_10_refined_2_Bin_2_7-contigs.fa,109_1,0.020000000000000018,average,ANImf,109
human1_DAS_maxbin_130_fasta_contigs-contigs.fa,110_1,0.020000000000000018,average,ANImf,110
human1_concoct_10_refined_2_Bin_2_18_1-contigs.fa,110_1,0.020000000000000018,average,ANImf,110
human1_DAS_maxbin_064_fasta_contigs-contigs.fa,111_1,0.020000000000000018,average,ANImf,111
human1_concoct_10_refined_2_Bin_4_7-contigs.fa,111_1,0.020000000000000018,average,ANImf,111
human1_concoct_10_refined_2_Bin_2_25-contigs.fa,112_0,0.020000000000000018,average,ANImf,112
human1_DAS_maxbin_065_fasta_contigs-contigs.fa,113_1,0.020000000000000018,average,ANImf,113
human1_concoct_10_refined_2_Bin_5_8-contigs.fa,113_1,0.020000000000000018,average,ANImf,113
human1_DAS_maxbin_127_fasta_contigs-contigs.fa,114_1,0.020000000000000018,average,ANImf,114
human1_concoct_10_refined_2_Bin_2_16-contigs.fa,114_1,0.020000000000000018,average,ANImf,114
human1_DAS_metabat2_179_fa_contigs-contigs.fa,115_1,0.020000000000000018,average,ANImf,115
human1_concoct_10_refined_2_Bin_2_12-contigs.fa,115_1,0.020000000000000018,average,ANImf,115
human1_DAS_maxbin_068_fasta_sub_contigs-contigs.fa,116_1,0.020000000000000018,average,ANImf,116
human1_concoct_10_refined_2_Bin_2_23-contigs.fa,116_1,0.020000000000000018,average,ANImf,116
human1_concoct_10_refined_2_Bin_3_4-contigs.fa,117_0,0.020000000000000018,average,ANImf,117
human1_DAS_maxbin_112_fasta_contigs-contigs.fa,118_1,0.020000000000000018,average,ANImf,118
human1_concoct_10_refined_2_Bin_2_9-contigs.fa,118_1,0.020000000000000018,average,ANImf,118
human1_DAS_maxbin_019_fasta_contigs-contigs.fa,119_0,0.020000000000000018,average,ANImf,119
human1_DAS_maxbin_021_fasta_contigs-contigs.fa,120_0,0.020000000000000018,average,ANImf,120
human1_DAS_maxbin_060_fasta_contigs-contigs.fa,121_1,0.020000000000000018,average,ANImf,121
human1_concoct_10_refined_2_Bin_4_2-contigs.fa,121_1,0.020000000000000018,average,ANImf,121
human1_DAS_maxbin_135_fasta_contigs-contigs.fa,122_1,0.020000000000000018,average,ANImf,122
human1_concoct_10_refined_2_Bin_2_10-contigs.fa,122_1,0.020000000000000018,average,ANImf,122
human1_concoct_10_refined_2_Bin_5_12-contigs.fa,123_0,0.020000000000000018,average,ANImf,123
human1_DAS_maxbin_134_fasta_sub_contigs-contigs.fa,124_0,0.020000000000000018,average,ANImf,124
human1_concoct_10_refined_2_Bin_2_8_1-contigs.fa,125_0,0.020000000000000018,average,ANImf,125
human1_concoct_10_refined_2_Bin_5_6_1-contigs.fa,126_0,0.020000000000000018,average,ANImf,126
human1_DAS_maxbin_152_fasta_contigs-contigs.fa,127_1,0.020000000000000018,average,ANImf,127
human1_concoct_10_refined_2_Bin_2_20-contigs.fa,127_1,0.020000000000000018,average,ANImf,127
human1_concoct_10_refined_2_Bin_2_19-contigs.fa,128_0,0.020000000000000018,average,ANImf,128
