genome,cluster,score
chicken1_D43_maxbin.018.fasta.contigs.fa,68_0,49.90052823667988
chicken1_concoct_20_refined_2_Bin_12_10_1-contigs.fa,69_1,82.73679227811131
chicken1_D43_maxbin.025.fasta.contigs.fa,70_0,4.440771927478259
chicken1_concoct_20_refined_2_Bin_17_6_1-contigs.fa,71_0,81.81091568874481
chicken1_concoct_20_refined_2_Bin_8_5_1-contigs.fa,72_1,102.4765470366589
chicken1_D42_maxbin.009.fasta.contigs.fa,73_1,94.82898367093634
chicken1_concoct_20_refined_2_Bin_9_16-contigs.fa,74_1,92.04497599185366
chicken1_concoct_20_refined_2_Bin_11_6-contigs.fa,75_1,69.71561512616479
chicken1_concoct_20_refined_2_Bin_18_9_1-contigs.fa,76_1,75.49249903034185
chicken1_concoct_20_refined_2_Bin_6_15-contigs.fa,77_0,88.82374420879799
chicken1_concoct_20_refined_2_Bin_9_14-contigs.fa,78_0,94.37451845953066
chicken1_concoct_20_refined_2_Bin_14_5-contigs.fa,79_1,85.74498822299584
chicken1_concoct_20_refined_2_Bin_12_9-contigs.fa,80_0,85.82355178997805
chicken1_concoct_20_refined_2_Bin_16_5-contigs.fa,81_0,77.03742381648776
chicken1_concoct_20_refined_2_Bin_6_7-contigs.fa,82_1,96.5145707146857
chicken1_D1_maxbin.012.fasta.contigs.fa,83_1,81.9328476617936
chicken1_D34_maxbin.026.fasta.contigs.fa,83_2,78.88444766885647
chicken1_D43_maxbin.062.fasta.contigs.fa,83_3,58.63386263420031
chicken1_concoct_20_refined_2_Bin_9_8-contigs.fa,84_1,90.19041933026796
chicken1_concoct_20_refined_2_Bin_11_4_1-contigs.fa,85_1,76.25070070745261
chicken1_D40_maxbin.012.fasta.contigs.fa,86_1,99.0149248643616
chicken1_D11_maxbin.011.fasta.contigs.fa,87_1,85.37333788680094
chicken1_concoct_20_refined_2_Bin_11_16_1-contigs.fa,88_0,92.98234918688738
chicken1_concoct_20_refined_2_Bin_11_12-contigs.fa,89_1,64.49533979882548
chicken1_concoct_20_refined_2_Bin_11_3-contigs.fa,90_1,86.9564930647492
chicken1_D16_maxbin.013.fasta.contigs.fa,91_1,79.97650664769333
chicken1_concoct_20_refined_2_Bin_18_8_1-contigs.fa,92_0,69.51351158872582
chicken1_concoct_20_refined_2_Bin_11_10_1-contigs.fa,93_1,91.7026979772589
chicken1_D16_metabat2.39.fa_sub.contigs.fa,94_1,74.92920291471731
chicken1_D20_maxbin.007.fasta.contigs.fa,95_1,87.02134698659896
chicken1_D41_maxbin.017.fasta.contigs.fa,96_1,90.16666608956612
chicken1_D5_maxbin.020.fasta.contigs.fa,97_1,89.71738361592797
chicken1_D27_maxbin.029.fasta.contigs.fa,98_1,65.26991126970735
chicken1_D30_maxbin.026.fasta.contigs.fa,99_1,74.97447219008778
chicken1_D42_maxbin.028.fasta_sub.contigs.fa,100_1,69.25138259144855
chicken1_D43_maxbin.046.fasta.contigs.fa,101_0,65.59724118580694
chicken1_concoct_20_refined_2_Bin_15_2-contigs.fa,102_0,79.42152242130048
chicken1_concoct_20_refined_2_Bin_15_7_1-contigs.fa,103_0,70.3799007988426
chicken1_concoct_20_refined_2_Bin_12_8_1-contigs.fa,104_0,80.28033315084002
chicken1_concoct_20_refined_2_Bin_15_5-contigs.fa,105_0,90.74257835096991
chicken1_concoct_20_refined_2_Bin_0_5-contigs.fa,106_0,75.97576295420603
chicken1_concoct_20_refined_2_Bin_15_9-contigs.fa,107_0,78.08582962205581
chicken1_D41_maxbin.026.fasta.contigs.fa,108_1,101.41471199405399
chicken1_D9_maxbin.018.fasta.contigs.fa,109_1,95.93835315568691
chicken1_concoct_20_refined_2_Bin_16_1-contigs.fa,110_0,75.1451184719554
chicken1_concoct_20_refined_2_Bin_7_4_1-contigs.fa,111_0,87.07493254642097
chicken1_D30_maxbin.025.fasta.contigs.fa,112_1,90.98465060525335
chicken1_concoct_20_refined_2_Bin_17_7-contigs.fa,113_0,33.207401132850386
chicken1_D43_maxbin.100.fasta.contigs.fa,114_0,51.746147165805716
chicken1_concoct_20_refined_2_Bin_12_7-contigs.fa,115_0,86.34157554156536
chicken1_concoct_20_refined_2_Bin_18_10_1-contigs.fa,116_0,90.36914224369015
chicken1_concoct_20_refined_2_Bin_9_11_1-contigs.fa,117_0,92.87350177390984
chicken1_D21_maxbin.007.fasta.contigs.fa,118_1,97.1065150648885
chicken1_D6_maxbin.015.fasta.contigs.fa,119_1,85.48424035028316
chicken1_concoct_20_refined_2_Bin_11_15-contigs.fa,120_1,84.40081050769338
chicken1_concoct_20_refined_2_Bin_7_3-contigs.fa,121_0,80.33306781503883
chicken1_concoct_20_refined_2_Bin_15_4-contigs.fa,122_0,95.92113877346384
chicken1_concoct_20_refined_2_Bin_6_16_1-contigs.fa,123_0,89.47132671036745
chicken1_D22_maxbin.014.fasta.contigs.fa,124_1,94.07859892181683
chicken1_concoct_20_refined_2_Bin_6_14-contigs.fa,125_0,85.41969090149686
chicken1_D35_maxbin.009.fasta.contigs.fa,126_1,72.54310821219273
chicken1_concoct_20_refined_2_Bin_13_10-contigs.fa,126_2,39.2752458523251
chicken1_D28_maxbin.022.fasta.contigs.fa,126_3,49.79201653226066
chicken1_D43_maxbin.035.fasta.contigs.fa,127_0,67.50764108985693
chicken1_concoct_20_refined_2_Bin_6_3_1-contigs.fa,128_0,81.05953915918514
chicken1_D8_metabat2.83.fa.contigs.fa,129_1,77.80898931739091
chicken1_D12_metabat2.53.fa.contigs.fa,130_1,73.32553539555683
chicken1_D17_maxbin.022.fasta.contigs.fa,131_1,84.69632359304732
chicken1_D20_maxbin.013.fasta.contigs.fa,132_1,44.07721982309898
chicken1_concoct_20_refined_2_Bin_6_6-contigs.fa,132_2,62.5184972233205
chicken1_concoct_20_refined_2_Bin_13_5_1-contigs.fa,133_1,57.93904656448639
chicken1_D21_maxbin.008.fasta.contigs.fa,134_1,98.48160846502529
chicken1_concoct_20_refined_2_Bin_18_4_1-contigs.fa,135_1,62.86785255820639
chicken1_D9_maxbin.005.fasta.contigs.fa,136_1,76.39248861557333
chicken1_concoct_20_refined_2_Bin_13_3_1-contigs.fa,137_0,69.64412395900645
chicken1_concoct_20_refined_2_Bin_6_1-contigs.fa,138_0,69.1063027122033
chicken1_D9_maxbin.019.fasta.contigs.fa,139_1,89.92231119388359
chicken1_D34_maxbin.008.fasta.contigs.fa,139_2,67.47320231741506
chicken1_concoct_20_refined_2_Bin_6_2_1-contigs.fa,140_1,96.36685395285016
chicken1_D41_maxbin.038.fasta.contigs.fa,140_2,34.62222441941011
chicken1_concoct_20_refined_2_Bin_12_6_1-contigs.fa,141_0,76.84677967245665
chicken1_C-5_maxbin.019.fasta.contigs.fa,142_1,89.98893076761215
chicken1_D28_maxbin.004.fasta.contigs.fa,143_1,92.49117501769004
chicken1_D43_maxbin.005.fasta.contigs.fa,144_0,79.39120852471628
chicken1_D43_maxbin.053.fasta.contigs.fa,145_0,56.257456973409475
chicken1_concoct_20_refined_2_Bin_7_1-contigs.fa,146_1,78.6384854259721
chicken1_concoct_20_refined_2_Bin_16_4-contigs.fa,147_0,83.7477764480097
chicken1_D27_maxbin.006.fasta.contigs.fa,148_1,96.48182308294258
chicken1_D33_maxbin.007.fasta.contigs.fa,149_1,99.82036690941584
chicken1_D32_maxbin.010.fasta.contigs.fa,150_1,98.03310844634693
chicken1_concoct_20_refined_2_Bin_6_17_1-contigs.fa,151_0,55.155130739393236
chicken1_concoct_20_refined_2_Bin_6_9_1-contigs.fa,152_0,92.04361876030788
chicken1_D8_maxbin.039.fasta.contigs.fa,153_1,87.04309269087763
chicken1_concoct_20_refined_2_Bin_6_11-contigs.fa,154_0,90.17306732776285
chicken1_concoct_20_refined_2_Bin_6_19_1-contigs.fa,155_0,71.81756630042149
chicken1_concoct_20_refined_2_Bin_9_18-contigs.fa,156_1,101.6258219341605
chicken1_concoct_20_refined_2_Bin_6_8-contigs.fa,157_1,97.17498988523766
chicken1_concoct_20_refined_2_Bin_9_15-contigs.fa,158_1,72.39872077324684
chicken1_concoct_20_refined_2_Bin_7_2-contigs.fa,159_0,80.0702606280352
chicken1_concoct_20_refined_2_Bin_6_12-contigs.fa,160_0,72.64768168491204
chicken1_D12_maxbin.005.fasta.contigs.fa,161_1,97.7527853223498
chicken1_D43_maxbin.011.fasta.contigs.fa,162_1,21.364223718994
chicken1_concoct_20_refined_2_Bin_4_6-contigs.fa,162_2,86.11875324806996
chicken1_D43_maxbin.004.fasta.contigs.fa,163_0,19.216989208018674
chicken1_concoct_20_refined_2_Bin_0_9_1-contigs.fa,164_0,66.474897013346
chicken1_concoct_20_refined_2_Bin_7_8_1-contigs.fa,165_1,102.5461828510044
chicken1_D15_maxbin.006.fasta.contigs.fa,166_1,98.06657144421739
chicken1_D36_maxbin.017.fasta.contigs.fa,167_1,91.47679444964697
chicken1_D2_maxbin.008.fasta.contigs.fa,168_1,75.30099582884839
chicken1_D2_maxbin.006.fasta.contigs.fa,169_1,69.32403932111708
chicken1_D43_maxbin.026.fasta.contigs.fa,170_0,46.777667815419235
chicken1_D43_maxbin.038.fasta.contigs.fa,171_0,59.2438818542365
chicken1_concoct_20_refined_2_Bin_4_3_1-contigs.fa,172_0,66.76713623392476
chicken1_concoct_20_refined_2_Bin_9_13_1-contigs.fa,173_1,91.0632991072112
chicken1_D11_maxbin.022.fasta.contigs.fa,174_1,100.10541070710086
chicken1_D41_maxbin.037.fasta.contigs.fa,175_1,97.76326256805807
chicken1_C-2_maxbin.005.fasta.contigs.fa,176_1,101.52753142704277
chicken1_D2_maxbin.031.fasta.contigs.fa,177_1,100.29617518182692
chicken1_concoct_20_refined_2_Bin_8_1_1-contigs.fa,178_1,98.23740965829454
chicken1_concoct_20_refined_2_Bin_18_5_1-contigs.fa,179_1,78.17682958400079
chicken1_concoct_20_refined_2_Bin_14_1-contigs.fa,180_1,75.23837247324298
chicken1_concoct_20_refined_2_Bin_9_20-contigs.fa,181_1,91.13275931987432
chicken1_concoct_20_refined_2_Bin_4_2_1-contigs.fa,182_0,83.28845522983396
chicken1_concoct_20_refined_2_Bin_10_3-contigs.fa,183_0,81.8340922540367
