genome,cluster,score
human1_DAS_maxbin_157_fasta_contigs-contigs.fa,74_0,90.17042302950304
human1_HV-11_maxbin.014.fasta.contigs.fa,75_1,95.71039169788544
human1_HC-18_maxbin.014.fasta.contigs.fa,76_1,98.13236904213463
human1_HC-13_maxbin.018.fasta.contigs.fa,77_1,93.85316746123291
human1_HC-3_maxbin.003.fasta.contigs.fa,78_1,90.43618819377353
human1_HC-17_maxbin.021.fasta.contigs.fa,79_1,83.98277416910078
human1_DAS_maxbin_145_fasta_contigs-contigs.fa,80_0,26.14236000362031
human1_DAS_maxbin_156_fasta_contigs-contigs.fa,81_0,94.02644165685615
human1_HC-16_maxbin.022.fasta_sub.contigs.fa,82_0,-6.066470767999512
human1_DAS_maxbin_061_fasta_contigs-contigs.fa,83_1,58.6118108595952
human1_DAS_maxbin_053_fasta_contigs-contigs.fa,84_0,83.70641589725432
human1_DAS_maxbin_109_fasta_contigs-contigs.fa,85_1,86.48648870678807
human1_HV-3_maxbin.016.fasta.contigs.fa,86_1,100.02807343696841
human1_DAS_maxbin_117_fasta_contigs-contigs.fa,87_1,92.48695346853319
human1_HV-12_maxbin.006.fasta.contigs.fa,88_1,87.50157196618109
human1_HC-21_maxbin.005.fasta.contigs.fa,89_1,92.65079523921662
human1_HV-6_maxbin.002.fasta.contigs.fa,89_2,81.31937782778374
human1_DAS_maxbin_008_fasta_contigs-contigs.fa,90_1,87.60418647288013
human1_DAS_maxbin_037_fasta_contigs-contigs.fa,91_0,81.67065193178664
human1_DAS_maxbin_064_fasta_contigs-contigs.fa,92_1,76.13856200528605
human1_DAS_maxbin_130_fasta_contigs-contigs.fa,93_0,62.31784256897082
human1_DAS_maxbin_152_fasta_contigs-contigs.fa,94_0,64.98240688202134
human1_DAS_metabat2_203_fa_contigs-contigs.fa,95_0,75.36574393333427
human1_DAS_metabat2_307_fa_contigs-contigs.fa,96_0,81.96451609841827
human1_DAS_maxbin_025_fasta_contigs-contigs.fa,97_1,76.84626899548944
human1_DAS_maxbin_107_fasta_contigs-contigs.fa,98_0,74.8599679773004
human1_D-1_maxbin.012.fasta.contigs.fa,99_1,83.73145418964393
human1_DAS_maxbin_090_fasta_contigs-contigs.fa,100_0,73.86813331793506
human1_DAS_maxbin_036_fasta_contigs-contigs.fa,101_0,70.90890926438584
human1_HC-19_maxbin.016.fasta.contigs.fa,102_1,85.36898674814329
human1_DAS_maxbin_129_fasta_contigs-contigs.fa,103_1,87.08333801607942
human1_HV-2_maxbin.009.fasta.contigs.fa,104_1,82.0379279233232
human1_DAS_maxbin_127_fasta_contigs-contigs.fa,105_0,36.441642461036885
human1_DAS_maxbin_040_fasta_contigs-contigs.fa,106_1,74.1388009051367
human1_HC-21_maxbin.012.fasta.contigs.fa,107_1,93.8912497383791
human1_HV-1_maxbin.033.fasta.contigs.fa,107_2,11.86006291539272
human1_DAS_maxbin_135_fasta_contigs-contigs.fa,108_0,73.0621834233181
human1_DAS_maxbin_068_fasta_sub_contigs-contigs.fa,109_0,-6.797592720645808
human1_DAS_metabat2_179_fa_contigs-contigs.fa,110_0,70.13466279590875
human1_DAS_maxbin_021_fasta_contigs-contigs.fa,111_1,87.47843299491699
human1_DAS_maxbin_019_fasta_contigs-contigs.fa,112_1,76.63249472131568
human1_DAS_maxbin_112_fasta_contigs-contigs.fa,113_0,73.28228303863348
human1_HV-11_maxbin.015.fasta.contigs.fa,114_1,92.58427327117116
human1_HC-23_maxbin.021.fasta.contigs.fa,115_1,98.48432602088236
human1_DAS_maxbin_041_fasta_contigs-contigs.fa,116_1,64.32005452506793
human1_HV-5_maxbin.023.fasta_sub.contigs.fa,117_1,60.733700873540485
human1_DAS_maxbin_096_fasta_contigs-contigs.fa,118_1,91.43986477335504
human1_DAS_maxbin_101_fasta_contigs-contigs.fa,119_0,70.10511009296911
