genome,cluster,score
chicken1_DAS_maxbin_112_fasta_contigs-contigs.fa,59_1,87.3951104217596
chicken1_D1_maxbin.012.fasta.contigs.fa,60_1,81.93237056065074
chicken1_D34_maxbin.026.fasta.contigs.fa,60_2,78.88444766885647
chicken1_D43_maxbin.062.fasta.contigs.fa,60_3,58.63386263420031
chicken1_DAS_maxbin_038_fasta_contigs-contigs.fa,61_1,86.20739757860727
chicken1_D29_maxbin.033.fasta.contigs.fa,62_1,86.26890046329683
chicken1_D41_maxbin.038.fasta.contigs.fa,62_2,34.62222441941011
chicken1_D15_maxbin.040.fasta.contigs.fa,63_0,34.295887687614645
chicken1_D43_maxbin.047.fasta.contigs.fa,64_0,53.460271094719154
chicken1_DAS_maxbin_148_fasta_contigs-contigs.fa,65_1,101.9964526291589
chicken1_D42_maxbin.009.fasta.contigs.fa,66_1,94.82896866426967
chicken1_D23_maxbin.030.fasta.contigs.fa,67_1,72.67877955701108
chicken1_DAS_maxbin_199_fasta_contigs-contigs.fa,68_0,74.40618614107396
chicken1_DAS_maxbin_209_fasta_contigs-contigs.fa,69_0,94.01762111527795
chicken1_DAS_maxbin_134_fasta_contigs-contigs.fa,70_0,22.509291393487242
chicken1_DAS_maxbin_182_fasta_contigs-contigs.fa,71_0,68.41350070532343
chicken1_DAS_maxbin_130_fasta_contigs-contigs.fa,72_0,91.20588477925658
chicken1_DAS_maxbin_136_fasta_contigs-contigs.fa,73_0,10.896442849480989
chicken1_D21_maxbin.016.fasta.contigs.fa,74_1,87.78828791583899
chicken1_DAS_maxbin_135_fasta_contigs-contigs.fa,75_0,71.78020855298267
chicken1_DAS_maxbin_261_fasta_contigs-contigs.fa,76_1,70.01922803119075
chicken1_DAS_maxbin_213_fasta_contigs-contigs.fa,77_1,69.04364113754436
chicken1_DAS_maxbin_195_fasta_contigs-contigs.fa,78_1,77.28258119557803
chicken1_DAS_maxbin_187_fasta_contigs-contigs.fa,79_0,66.81145147543143
chicken1_DAS_maxbin_066_fasta_contigs-contigs.fa,80_1,88.18031800626797
chicken1_DAS_maxbin_103_fasta_contigs-contigs.fa,81_1,88.31616556858116
chicken1_DAS_maxbin_194_fasta_contigs-contigs.fa,82_1,75.49802966881197
chicken1_D23_maxbin.022.fasta.contigs.fa,83_1,77.0534909250278
chicken1_C-1_metabat2.79.fa.contigs.fa,84_1,70.88130526880629
chicken1_DAS_maxbin_092_fasta_contigs-contigs.fa,85_0,72.0297637395935
chicken1_DAS_maxbin_189_fasta_contigs-contigs.fa,86_0,60.114653281715526
chicken1_DAS_maxbin_141_fasta_contigs-contigs.fa,87_0,93.11280447811488
chicken1_D43_maxbin.046.fasta.contigs.fa,88_0,65.59724118580694
chicken1_DAS_maxbin_113_fasta_contigs-contigs.fa,89_0,70.1222162429116
chicken1_DAS_maxbin_094_fasta_contigs-contigs.fa,90_1,29.455751859387565
chicken1_D41_maxbin.028.fasta.contigs.fa,91_1,85.89006054208662
chicken1_DAS_maxbin_185_fasta_contigs-contigs.fa,92_0,6.227296612969877
chicken1_DAS_maxbin_214_fasta_contigs-contigs.fa,93_0,84.03914224369015
chicken1_DAS_maxbin_156_fasta_contigs-contigs.fa,94_0,7.09837330960973
chicken1_D31_maxbin.046.fasta.contigs.fa,95_1,74.12516045303583
chicken1_DAS_maxbin_081_fasta_contigs-contigs.fa,96_1,55.66353764971462
chicken1_DAS_maxbin_085_fasta_contigs-contigs.fa,97_0,46.80523377768521
chicken1_D40_maxbin.012.fasta.contigs.fa,98_1,99.01492075799796
chicken1_D11_maxbin.011.fasta.contigs.fa,99_1,85.37322839830094
chicken1_DAS_maxbin_239_fasta_contigs-contigs.fa,100_1,73.95175273485546
chicken1_D16_maxbin.013.fasta.contigs.fa,101_1,79.97643743369332
chicken1_D4_maxbin.025.fasta.contigs.fa,102_1,68.59825703963818
chicken1_D22_maxbin.024.fasta.contigs.fa,103_0,60.79681196622276
chicken1_D28_maxbin.041.fasta.contigs.fa,104_1,66.46914494474086
chicken1_D27_maxbin.029.fasta.contigs.fa,105_1,65.26991126970735
chicken1_D30_maxbin.026.fasta.contigs.fa,106_1,74.97414871508778
chicken1_D42_maxbin.028.fasta_sub.contigs.fa,107_1,69.25220569644856
chicken1_D16_metabat2.39.fa_sub.contigs.fa,108_1,74.92855111805063
chicken1_D20_maxbin.007.fasta.contigs.fa,109_1,87.02134698659896
chicken1_D41_maxbin.017.fasta.contigs.fa,110_1,90.16649003856612
chicken1_D5_maxbin.020.fasta.contigs.fa,111_1,89.71680845842798
chicken1_D41_maxbin.026.fasta.contigs.fa,112_1,101.414653944054
chicken1_D43_maxbin.057.fasta.contigs.fa,113_1,63.39437143777255
chicken1_DAS_maxbin_241_fasta_contigs-contigs.fa,114_0,78.77633946976727
chicken1_DAS_maxbin_318_fasta_contigs-contigs.fa,115_0,91.73564769794832
chicken1_D9_maxbin.018.fasta.contigs.fa,116_1,95.93832438346469
chicken1_D43_maxbin.100.fasta.contigs.fa,117_1,52.74489546580571
chicken1_DAS_maxbin_114_fasta_contigs-contigs.fa,118_1,51.14034231825275
chicken1_D30_maxbin.025.fasta.contigs.fa,119_0,89.99465125525334
chicken1_DAS_maxbin_116_fasta_contigs-contigs.fa,120_0,64.50518168491205
chicken1_DAS_maxbin_138_fasta_contigs-contigs.fa,121_0,76.22905457186216
chicken1_C-5_maxbin.019.fasta.contigs.fa,122_1,89.98891904033943
chicken1_D28_maxbin.004.fasta.contigs.fa,123_1,92.49137056660402
chicken1_D43_maxbin.005.fasta.contigs.fa,124_0,79.39120852471628
chicken1_D43_maxbin.053.fasta.contigs.fa,125_0,56.257456973409475
chicken1_DAS_maxbin_133_fasta_contigs-contigs.fa,126_0,41.887746503338924
chicken1_D27_maxbin.006.fasta.contigs.fa,127_1,96.48182308294258
chicken1_D32_maxbin.010.fasta.contigs.fa,128_1,98.03326675084693
chicken1_D33_maxbin.007.fasta.contigs.fa,129_1,99.8198302100825
chicken1_DAS_maxbin_191_fasta_contigs-contigs.fa,130_0,58.415189443015954
chicken1_DAS_maxbin_210_fasta_contigs-contigs.fa,131_0,54.7405351626431
chicken1_D8_maxbin.039.fasta.contigs.fa,132_1,87.04307689643026
chicken1_DAS_maxbin_105_fasta_contigs-contigs.fa,133_0,86.67485270191484
chicken1_DAS_maxbin_152_fasta_contigs-contigs.fa,134_0,79.04498767298898
chicken1_D22_maxbin.014.fasta.contigs.fa,135_1,94.07860199908957
chicken1_DAS_maxbin_217_fasta_contigs-contigs.fa,136_1,77.11910795310646
chicken1_D35_maxbin.009.fasta.contigs.fa,137_1,72.54310821219273
chicken1_DAS_maxbin_036_fasta_contigs-contigs.fa,137_2,48.412979026800016
chicken1_D28_maxbin.022.fasta.contigs.fa,137_3,49.79201653226066
chicken1_DAS_maxbin_131_fasta_contigs-contigs.fa,138_0,65.02735306530681
chicken1_D8_metabat2.83.fa.contigs.fa,139_1,77.80891963557274
chicken1_D20_maxbin.013.fasta.contigs.fa,140_1,44.07721982309898
chicken1_DAS_maxbin_063_fasta_contigs-contigs.fa,140_2,23.13927364551474
chicken1_D17_maxbin.022.fasta.contigs.fa,141_1,84.69631056447591
chicken1_D12_metabat2.53.fa.contigs.fa,142_1,73.32455136222349
chicken1_D16_maxbin.015.fasta.contigs.fa,143_1,50.32540850113875
chicken1_D21_maxbin.008.fasta.contigs.fa,144_1,98.4814835250253
chicken1_D15_maxbin.007.fasta.contigs.fa,145_1,52.41360012779597
chicken1_D9_maxbin.005.fasta.contigs.fa,146_1,76.39286978128762
chicken1_DAS_maxbin_068_fasta_contigs-contigs.fa,147_0,17.313101277665954
chicken1_DAS_maxbin_154_fasta_contigs-contigs.fa,148_0,81.6330729045013
chicken1_DAS_maxbin_096_fasta_contigs-contigs.fa,149_1,97.83812584483245
chicken1_DAS_maxbin_155_fasta_contigs-contigs.fa,150_1,75.16310599182009
chicken1_DAS_metabat2_150_fa_contigs-contigs.fa,151_0,74.11026062803522
chicken1_D34_maxbin.024.fasta.contigs.fa,152_1,99.62678778166877
chicken1_D9_maxbin.019.fasta.contigs.fa,153_1,89.92230395003743
chicken1_D34_maxbin.008.fasta.contigs.fa,153_2,67.47320231741506
chicken1_DAS_maxbin_179_fasta_contigs-contigs.fa,154_0,7.655212178046128
chicken1_D12_maxbin.005.fasta.contigs.fa,155_1,97.7527826310998
chicken1_DAS_maxbin_280_fasta_contigs-contigs.fa,156_1,89.57614177631456
chicken1_D43_maxbin.011.fasta.contigs.fa,157_1,22.348860518994
chicken1_DAS_maxbin_174_fasta_contigs-contigs.fa,158_0,54.11953311085702
chicken1_DAS_maxbin_070_fasta_contigs-contigs.fa,159_1,102.54619259554985
chicken1_D15_maxbin.006.fasta.contigs.fa,160_1,98.06657399421739
chicken1_DAS_maxbin_018_fasta_contigs-contigs.fa,161_1,93.06063772719351
chicken1_DAS_maxbin_219_fasta_contigs-contigs.fa,162_1,76.39176433134716
chicken1_D20_maxbin.029.fasta.contigs.fa,163_0,31.163564459703142
chicken1_DAS_maxbin_073_fasta_contigs-contigs.fa,164_0,85.38688079174955
chicken1_D2_maxbin.008.fasta.contigs.fa,165_1,75.30097649692532
chicken1_D2_maxbin.006.fasta.contigs.fa,166_1,69.32414253379565
chicken1_DAS_maxbin_188_fasta_contigs-contigs.fa,167_0,62.728532100475995
chicken1_DAS_maxbin_255_fasta_contigs-contigs.fa,168_1,58.12963921890111
chicken1_D43_maxbin.038.fasta.contigs.fa,169_1,60.2418308542365
chicken1_D43_maxbin.043.fasta.contigs.fa,170_0,35.45189791635426
chicken1_D11_maxbin.022.fasta.contigs.fa,171_1,100.10541086781515
chicken1_D41_maxbin.037.fasta.contigs.fa,172_1,97.76327862430807
chicken1_C-2_maxbin.005.fasta.contigs.fa,173_1,101.52751304468984
chicken1_D2_maxbin.031.fasta.contigs.fa,174_1,100.2961681564936
chicken1_D12_maxbin.014.fasta.contigs.fa,175_1,96.95338169973553
chicken1_D27_maxbin.013.fasta.contigs.fa,176_1,74.66407776961489
chicken1_DAS_maxbin_312_fasta_contigs-contigs.fa,177_1,74.1711680080351
chicken1_DAS_maxbin_127_fasta_contigs-contigs.fa,178_1,91.13275931987432
chicken1_DAS_maxbin_046_fasta_contigs-contigs.fa,179_0,93.75259577030342
chicken1_DAS_maxbin_128_fasta_contigs-contigs.fa,180_0,85.39182309324242
chicken1_DAS_maxbin_317_fasta_contigs-contigs.fa,181_0,80.58663320557771
