user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Bin_2_26-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus	GCA_902381825.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus	97.52	0.87	GCA_902381825.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus	97.52	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900548825.1, s__Coprococcus_A sp900548825, 95.0, 90.41, 0.64	66.71	11	N/A	N/A
Bin_2_2_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	GCF_003096535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	97.15	0.85	GCF_003096535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	97.15	0.85	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003481705.1, s__Agathobaculum sp003481705, 95.0, 84.32, 0.61; GCA_900544475.1, s__Agathobaculum sp900544475, 95.0, 83.29, 0.58; GCA_900555465.1, s__Agathobaculum sp900555465, 95.0, 81.22, 0.46; GCF_900625105.1, s__Agathobaculum sp900625105, 95.0, 80.83, 0.46; GCA_900557315.1, s__Agathobaculum sp900557315, 95.0, 80.04, 0.41; GCF_000701665.1, s__Agathobaculum desmolans, 95.0, 79.57, 0.38; GCF_900291975.1, s__Agathobaculum sp900291975, 95.0, 79.21, 0.37	77.25	11	N/A	N/A
Bin_2_3-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena_B	GCF_001404875.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena_B	97.44	0.73	GCF_001404875.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena_B	97.44	0.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900550865.1, s__Dorea_A sp900550865, 95.0, 89.85, 0.62; GCF_000154065.1, s__Dorea_A longicatena, 95.0, 87.23, 0.63	62.44	11	N/A	N/A
Bin_2_4-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__UMGS1670 sp900553995	GCA_900553995.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__UMGS1670 sp900553995	98.03	0.91	GCA_900553995.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__UMGS1670 sp900553995	98.03	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902406135.1, s__UMGS1670 sp902406135, 95.0, 78.98, 0.31; GCA_900548595.1, s__UMGS1670 sp900548595, 95.0, 78.21, 0.26; GCA_900546215.1, s__UMGS1670 sp900546215, 95.0, 77.86, 0.21	74.87	11	N/A	N/A
Bin_2_5_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	GCF_000169235.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	97.35	0.77	GCF_000169235.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	97.35	0.77	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.12	11	N/A	N/A
Bin_2_6-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes_A	GCF_013300725.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes_A	98.8	0.88	GCF_013300725.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes_A	98.8	0.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000155875.1, s__Bariatricus comes, 95.0, 94.98, 0.76; GCA_004560705.1, s__Bariatricus sp004560705, 95.0, 78.71, 0.24; GCA_900554415.1, s__Bariatricus sp900554415, 95.0, 78.44, 0.22; GCF_900086725.1, s__Bariatricus massiliensis, 95.0, 77.7, 0.16	66.71	11	N/A	N/A
Bin_2_7-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia sp900066075	GCF_003435055.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia sp900066075	97.87	0.8	GCF_003435055.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia sp900066075	97.87	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_014385005.1, s__Marvinbryantia sp014385005, 95.0, 85.03, 0.62; GCA_900544685.1, s__Marvinbryantia sp900544685, 95.0, 84.78, 0.61; GCF_000173815.1, s__Marvinbryantia formatexigens, 95.0, 77.26, 0.11; GCA_900550755.1, s__Marvinbryantia sp900550755, 95.0, 76.73, 0.1; GCA_002473385.1, s__Marvinbryantia sp002473385, 95.0, 76.39, 0.09	72.19	11	N/A	N/A
Bin_2_8_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp003478355	GCF_003478355.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp003478355	97.23	0.81	GCF_003478355.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp003478355	97.23	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002358555.1, s__UBA3402 sp002358555, 95.0, 76.77, 0.08	72.17	11	N/A	N/A
Bin_2_9-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000285855	GCA_000285855.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000285855	95.96	0.82	GCA_000285855.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000285855	95.96	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 84.35, 0.58; GCF_003480185.1, s__Blautia_A sp003480185, 95.0, 84.08, 0.6; GCF_000484655.1, s__Blautia_A wexlerae, 95.0, 83.58, 0.6; GCA_008661915.1, s__Blautia_A wexlerae_A, 95.0, 82.87, 0.46; GCF_009707925.1, s__Blautia_A luti, 95.0, 82.72, 0.55; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 82.69, 0.57; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 82.06, 0.54; GCF_900756405.1, s__Blautia_A sp900756405, 95.0, 81.88, 0.3; GCF_000153905.1, s__Blautia_A obeum, 95.0, 79.09, 0.28; GCF_009883055.1, s__Blautia_A sp900548245, 95.0, 79.08, 0.3; GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 78.94, 0.3; GCA_000210015.1, s__Blautia_A obeum_B, 95.0, 78.9, 0.26; GCF_003461245.1, s__Blautia_A sp000436615, 95.0, 78.85, 0.26; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 78.83, 0.26; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 78.82, 0.26; GCF_013304825.1, s__Blautia_A schinkii, 95.0, 78.7, 0.31; GCF_900764225.1, s__Blautia_A sp900764225, 95.0, 78.69, 0.21; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 78.68, 0.28; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 78.62, 0.25; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 78.59, 0.3; GCF_001487165.1, s__Blautia_A massiliensis, 95.0, 78.54, 0.31; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 78.46, 0.29; GCF_013302415.1, s__Blautia_A faecis, 95.0, 78.42, 0.29; GCF_013304385.1, s__Blautia_A sp900066505, 95.0, 78.37, 0.24; GCF_900751995.1, s__Blautia_A sp900751995, 95.0, 78.22, 0.19; GCF_013302405.1, s__Blautia_A caecimuris, 95.0, 78.2, 0.25; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 78.19, 0.22; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 78.18, 0.23; GCF_900763175.1, s__Blautia_A sp900763175, 95.0, 78.13, 0.24; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 78.1, 0.18; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 78.02, 0.2; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 78.01, 0.21; GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 77.8, 0.22; GCA_000702025.1, s__Blautia_A schinkii_A, 95.0, 77.74, 0.21; GCA_900541345.1, s__Blautia_A sp900541345, 95.0, 77.65, 0.21; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 77.58, 0.22; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 77.41, 0.19; GCF_000157975.1, s__Blautia_A hydrogenotrophica, 95.0, 76.9, 0.06; GCF_002159835.1, s__Blautia_A sp002159835, 95.0, 76.73, 0.13; GCA_902803215.1, s__Blautia_A sp902803215, 95.0, 76.67, 0.03; GCA_900542045.1, s__Blautia_A sp900542045, 95.0, 76.54, 0.12; GCA_902782975.1, s__Blautia_A sp902782975, 95.0, 75.84, 0.07; GCA_902783305.1, s__Blautia_A sp902783305, 95.0, 75.4, 0.03	59.58	11	N/A	N/A
Bin_3_10_1-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	GCF_014131695.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	99.65	0.94	GCF_014131695.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	99.65	0.94	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900102365.1, s__Erysipelatoclostridium cocleatum, 95.0, 81.13, 0.47; GCF_000686665.1, s__Erysipelatoclostridium saccharogumia, 95.0, 80.64, 0.44; GCF_000508865.1, s__Erysipelatoclostridium sp000508865, 95.0, 80.36, 0.44; GCF_002160495.1, s__Erysipelatoclostridium sp002160495, 95.0, 80.04, 0.45; GCF_000154805.1, s__Erysipelatoclostridium spiroforme, 95.0, 79.97, 0.46	90.53	11	N/A	N/A
Bin_3_1_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735	GCA_000437735.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735	98.55	0.9	GCA_000437735.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735	98.55	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014287955.1, s__Lachnospira sp900316325, 95.0, 77.94, 0.17; GCA_900112995.1, s__Lachnospira rogosae_A, 95.0, 77.64, 0.13; GCA_900545725.1, s__Lachnospira sp900545725, 95.0, 77.63, 0.17; GCF_900103815.1, s__Lachnospira pectinoschiza_B, 95.5522, 77.46, 0.08; GCF_003458705.1, s__Lachnospira sp003537285, 95.4867, 77.35, 0.14; GCF_009680455.1, s__Lachnospira eligens_A, 95.6336, 77.31, 0.15; GCA_002394205.1, s__Lachnospira sp002394205, 95.0, 77.26, 0.17; GCA_900772425.1, s__Lachnospira sp900772425, 95.0, 77.2, 0.11; GCF_003464165.1, s__Lachnospira sp003451515, 95.0, 77.19, 0.11; GCF_000146185.1, s__Lachnospira eligens, 95.6336, 77.16, 0.15; GCA_000436475.1, s__Lachnospira sp000436475, 95.0, 77.16, 0.12; GCA_000436535.1, s__Lachnospira sp000436535, 95.0, 77.09, 0.13; GCA_002435585.1, s__Lachnospira sp002435585, 95.0, 76.96, 0.08; GCF_000424105.1, s__Lachnospira multipara, 95.5522, 76.94, 0.08; GCA_900551945.1, s__Lachnospira sp900551945, 95.0, 76.81, 0.15; GCF_000702205.1, s__Lachnospira multipara_A, 95.0, 76.78, 0.08; GCA_900552795.1, s__Lachnospira sp900552795, 95.0, 76.66, 0.14; GCA_900547255.1, s__Lachnospira sp900547255, 95.0, 76.39, 0.11	63.77	11	N/A	N/A
Bin_3_2_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	GCF_900537995.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	98.56	0.9	GCF_900537995.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	98.56	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003483745.1, s__Roseburia sp003483745, 95.0, 91.18, 0.73; GCF_003470905.1, s__Roseburia sp003470905, 95.0, 90.82, 0.81; GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 79.99, 0.28; GCA_900550935.1, s__Roseburia sp900550935, 95.0, 79.4, 0.36; GCA_004562005.1, s__Roseburia sp004562005, 95.0, 79.12, 0.29; GCA_900542495.1, s__Roseburia sp900542495, 95.0, 79.03, 0.28; GCA_900552665.1, s__Roseburia sp900552665, 95.0, 78.95, 0.27; GCF_000225345.1, s__Roseburia hominis, 95.0, 78.82, 0.29; GCA_900753715.1, s__Roseburia sp900753715, 95.0, 78.78, 0.22; GCF_001940165.1, s__Roseburia sp001940165, 95.0, 78.5, 0.23; GCA_900756925.1, s__Roseburia sp900756925, 95.0, 78.45, 0.25; GCA_900548205.1, s__Roseburia sp900548205, 95.0, 77.31, 0.17	80.44	11	N/A	N/A
Bin_3_3-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	GCF_000155205.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	98.92	0.91	GCF_000155205.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	98.92	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001312505.1, s__Mediterraneibacter faecis, 95.0, 80.03, 0.39; GCF_002160525.1, s__Mediterraneibacter sp002160525, 95.0, 78.42, 0.24; GCF_002159505.1, s__Mediterraneibacter sp002159505, 95.0, 78.14, 0.22; GCF_000153925.1, s__Mediterraneibacter torques, 95.0, 78.13, 0.23; GCA_002314255.1, s__Mediterraneibacter sp002314255, 95.0, 78.09, 0.2; GCF_900751785.1, s__Mediterraneibacter sp900751785, 95.0, 77.82, 0.23; GCF_002161355.1, s__Mediterraneibacter sp002161355, 95.0, 77.79, 0.2; GCA_900555215.1, s__Mediterraneibacter sp900555215, 95.0, 77.73, 0.2; GCF_900752395.1, s__Mediterraneibacter sp900752395, 95.0, 77.73, 0.24; GCF_001487105.1, s__Mediterraneibacter massiliensis, 95.0, 77.51, 0.18; GCF_900120155.1, s__Mediterraneibacter sp900120155, 95.0, 77.4, 0.21; GCF_014287475.1, s__Mediterraneibacter sp014287475, 95.0, 77.29, 0.16; GCF_900761655.1, s__Mediterraneibacter sp900761655, 95.0, 77.15, 0.15; GCA_900553885.1, s__Mediterraneibacter sp900553885, 95.0, 77.02, 0.21; GCA_900541505.1, s__Mediterraneibacter sp900541505, 95.0, 76.98, 0.15	82.47	11	N/A	N/A
Bin_3_4-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	GCF_003461245.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	99.26	0.94	GCF_003461245.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	99.26	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009883055.1, s__Blautia_A sp900548245, 95.0, 85.7, 0.72; GCF_900751995.1, s__Blautia_A sp900751995, 95.0, 82.75, 0.34; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 81.98, 0.53; GCF_000153905.1, s__Blautia_A obeum, 95.0, 81.84, 0.53; GCA_000210015.1, s__Blautia_A obeum_B, 95.0, 81.66, 0.5; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 81.64, 0.51; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 79.67, 0.4; GCF_001487165.1, s__Blautia_A massiliensis, 95.0, 79.62, 0.32; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 79.26, 0.3; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 79.03, 0.31; GCF_009707925.1, s__Blautia_A luti, 95.0, 79.03, 0.28; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 79.03, 0.32; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 79.01, 0.29; GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 78.96, 0.25; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 78.95, 0.3; GCF_013304825.1, s__Blautia_A schinkii, 95.0, 78.93, 0.31; GCF_900756405.1, s__Blautia_A sp900756405, 95.0, 78.83, 0.22; GCF_003480185.1, s__Blautia_A sp003480185, 95.0, 78.82, 0.31; GCF_900764225.1, s__Blautia_A sp900764225, 95.0, 78.78, 0.24; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 78.72, 0.26; GCF_000484655.1, s__Blautia_A wexlerae, 95.0, 78.71, 0.3; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 78.69, 0.28; GCF_013302415.1, s__Blautia_A faecis, 95.0, 78.54, 0.25; GCA_008661915.1, s__Blautia_A wexlerae_A, 95.0, 78.44, 0.23; GCA_000285855.2, s__Blautia_A sp000285855, 95.0, 78.43, 0.27; GCF_900763175.1, s__Blautia_A sp900763175, 95.0, 78.42, 0.18; GCF_013302405.1, s__Blautia_A caecimuris, 95.0, 78.32, 0.27; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 78.23, 0.23; GCA_900541345.1, s__Blautia_A sp900541345, 95.0, 77.89, 0.12; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 77.75, 0.25; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 77.68, 0.14; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 77.61, 0.17; GCA_000702025.1, s__Blautia_A schinkii_A, 95.0, 77.6, 0.16; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 77.46, 0.19; GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 77.34, 0.15; GCF_013304385.1, s__Blautia_A sp900066505, 95.0, 77.33, 0.17; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 77.22, 0.13; GCF_002159835.1, s__Blautia_A sp002159835, 95.0, 77.03, 0.06; GCF_000157975.1, s__Blautia_A hydrogenotrophica, 95.0, 77.0, 0.05; GCA_902803215.1, s__Blautia_A sp902803215, 95.0, 76.74, 0.06; GCA_900542045.1, s__Blautia_A sp900542045, 95.0, 76.66, 0.08; GCA_902782975.1, s__Blautia_A sp902782975, 95.0, 75.78, 0.05; GCA_902783305.1, s__Blautia_A sp902783305, 95.0, 75.43, 0.03	61.7	11	N/A	N/A
Bin_3_5_1-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium spiroforme	GCF_000154805.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium spiroforme	98.6	0.86	GCF_000154805.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium spiroforme	98.6	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900102365.1, s__Erysipelatoclostridium cocleatum, 95.0, 81.72, 0.58; GCF_000686665.1, s__Erysipelatoclostridium saccharogumia, 95.0, 81.5, 0.56; GCF_000508865.1, s__Erysipelatoclostridium sp000508865, 95.0, 81.32, 0.56; GCF_002160495.1, s__Erysipelatoclostridium sp002160495, 95.0, 80.82, 0.47; GCF_014131695.1, s__Erysipelatoclostridium ramosum, 95.0, 80.16, 0.47	93.81	11	N/A	N/A
Bin_3_6_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	GCF_001077535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	97.89	0.93	GCF_001077535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	97.89	0.93	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900243075.1, s__Clostridioides difficile_D, 95.0, 93.9, 0.87; GCF_000449425.2, s__Clostridioides difficile_E, 95.0, 91.39, 0.86; GCF_001299635.1, s__Clostridioides difficile_A, 95.0, 91.1, 0.84	95.27	11	N/A	N/A
Bin_3_7-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	GCF_000332875.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	98.84	0.9	GCF_000332875.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	98.84	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_008672325.1, s__Anaerostipes hadrus_B, 95.0, 98.29, 0.73; GCF_902362875.1, s__Anaerostipes sp900066705, 95.0, 88.38, 0.8; GCF_001404655.1, s__Anaerostipes hadrus_A, 95.0, 88.37, 0.82; GCF_001940315.1, s__Anaerostipes sp001940315, 95.0, 79.11, 0.39; GCA_900756035.1, s__Anaerostipes sp900756035, 95.0, 78.97, 0.32; GCF_014467075.1, s__Anaerostipes caccae, 95.0, 77.4, 0.14; GCF_005280655.1, s__Anaerostipes rhamnosivorans, 95.0, 77.24, 0.14; GCF_000508985.1, s__Anaerostipes sp000508985, 95.0, 76.79, 0.12	82.73	11	N/A	N/A
