genome,cluster,score
chicken1_DAS_maxbin_252_fasta_contigs-contigs.fa,50_0,73.67579156485812
chicken1_concoct_20_refined_2_Bin_0_4-contigs.fa,51_0,80.01332553854444
chicken1_DAS_maxbin_291_fasta_contigs-contigs.fa,52_0,85.57945528858778
chicken1_concoct_20_refined_2_Bin_6_16_1-contigs.fa,53_1,90.47132671036745
chicken1_concoct_20_refined_2_Bin_6_22-contigs.fa,54_0,87.59451672610376
chicken1_concoct_20_refined_2_Bin_17_5_1-contigs.fa,55_1,80.99608282498905
chicken1_concoct_20_refined_2_Bin_0_13_1-contigs.fa,56_0,42.579039430968734
chicken1_concoct_20_refined_2_Bin_11_13-contigs.fa,57_1,93.87755739270207
chicken1_DAS_maxbin_181_fasta_contigs-contigs.fa,58_1,84.42508600417837
chicken1_concoct_20_refined_2_Bin_7_14-contigs.fa,59_1,83.92572605783292
chicken1_DAS_maxbin_128_fasta_contigs-contigs.fa,60_1,86.39182309324242
chicken1_concoct_20_refined_2_Bin_6_9_1-contigs.fa,61_1,93.04361876030788
chicken1_concoct_20_refined_2_Bin_15_3-contigs.fa,62_1,91.50867441084237
chicken1_concoct_20_refined_2_Bin_6_12-contigs.fa,63_1,73.64765015491204
chicken1_DAS_maxbin_241_fasta_contigs-contigs.fa,64_0,78.77633946976727
chicken1_DAS_maxbin_247_fasta_contigs-contigs.fa,65_0,15.943226132747856
chicken1_DAS_maxbin_282_fasta_contigs-contigs.fa,66_0,14.56401072131453
chicken1_concoct_20_refined_2_Bin_16_6-contigs.fa,67_0,48.59289857160193
chicken1_DAS_maxbin_090_fasta_contigs-contigs.fa,68_1,85.49871743787979
chicken1_DAS_maxbin_024_fasta_contigs-contigs.fa,69_1,67.03529915660565
chicken1_concoct_20_refined_2_Bin_16_4-contigs.fa,70_1,84.7477764480097
chicken1_concoct_20_refined_2_Bin_7_1-contigs.fa,71_1,78.6391693259721
chicken1_concoct_20_refined_2_Bin_18_2-contigs.fa,72_1,76.0800759741097
chicken1_concoct_20_refined_2_Bin_13_1-contigs.fa,73_0,41.74065120021326
chicken1_concoct_20_refined_2_Bin_6_11-contigs.fa,74_0,90.17306732776285
chicken1_concoct_20_refined_2_Bin_6_27-contigs.fa,75_0,85.37068947492052
chicken1_DAS_maxbin_141_fasta_contigs-contigs.fa,76_0,93.11280447811488
chicken1_concoct_20_refined_2_Bin_6_19_1-contigs.fa,77_0,71.81756630042149
chicken1_concoct_20_refined_2_Bin_7_2-contigs.fa,78_1,81.0702606280352
chicken1_DAS_maxbin_096_fasta_contigs-contigs.fa,79_1,97.83844984483244
chicken1_concoct_20_refined_2_Bin_6_26-contigs.fa,80_1,66.49309042383979
chicken1_concoct_20_refined_2_Bin_5_5_1-contigs.fa,81_1,80.72495262298898
chicken1_DAS_maxbin_155_fasta_contigs-contigs.fa,82_1,75.16357385182009
chicken1_concoct_20_refined_2_Bin_6_13-contigs.fa,83_0,95.59794450358903
chicken1_concoct_20_refined_2_Bin_6_25-contigs.fa,84_1,44.80286530116828
chicken1_concoct_20_refined_2_Bin_6_28_1-contigs.fa,85_1,31.152039709271385
chicken1_concoct_20_refined_2_Bin_6_23-contigs.fa,86_1,76.52196384638503
chicken1_concoct_20_refined_2_Bin_6_1-contigs.fa,87_1,70.1057518422033
chicken1_concoct_20_refined_2_Bin_6_6-contigs.fa,88_1,63.5176117233205
chicken1_concoct_20_refined_2_Bin_13_4_1-contigs.fa,89_1,45.74738565264429
chicken1_concoct_20_refined_2_Bin_18_4_1-contigs.fa,90_1,62.871038638206386
chicken1_concoct_20_refined_2_Bin_13_7-contigs.fa,91_1,53.90923051352693
chicken1_concoct_20_refined_2_Bin_13_3_1-contigs.fa,92_0,69.64412395900645
chicken1_concoct_20_refined_2_Bin_13_5_1-contigs.fa,93_0,56.94152276448639
chicken1_DAS_maxbin_036_fasta_contigs-contigs.fa,94_1,48.425614736800014
chicken1_DAS_maxbin_131_fasta_contigs-contigs.fa,95_0,65.02735306530681
chicken1_concoct_20_refined_2_Bin_6_3_1-contigs.fa,96_0,81.05953915918514
chicken1_DAS_maxbin_217_fasta_contigs-contigs.fa,97_0,76.12106799310646
chicken1_DAS_maxbin_037_fasta_contigs-contigs.fa,98_1,72.36589584050165
chicken1_DAS_maxbin_138_fasta_contigs-contigs.fa,99_1,77.22904517186217
chicken1_concoct_20_refined_2_Bin_6_2_1-contigs.fa,100_0,95.36730227285015
chicken1_concoct_20_refined_2_Bin_6_14-contigs.fa,101_1,86.41963760149687
chicken1_DAS_maxbin_158_fasta_contigs-contigs.fa,102_0,32.00019115646076
chicken1_concoct_20_refined_2_Bin_17_4_1-contigs.fa,103_0,65.8631266090869
chicken1_DAS_maxbin_191_fasta_contigs-contigs.fa,104_0,58.415189443015954
chicken1_DAS_maxbin_210_fasta_contigs-contigs.fa,105_1,55.7404800326431
chicken1_concoct_20_refined_2_Bin_12_6_1-contigs.fa,106_1,77.84663437245665
chicken1_concoct_20_refined_2_Bin_9_11_1-contigs.fa,107_1,93.87350177390984
chicken1_concoct_20_refined_2_Bin_11_2-contigs.fa,108_1,89.67948322951723
chicken1_DAS_maxbin_180_fasta_contigs-contigs.fa,109_0,79.56746841265283
chicken1_concoct_20_refined_2_Bin_11_9_1-contigs.fa,110_0,57.43022262830485
chicken1_concoct_20_refined_2_Bin_12_7-contigs.fa,111_0,86.34157554156536
chicken1_concoct_20_refined_2_Bin_18_3-contigs.fa,112_1,92.7127320297813
chicken1_DAS_maxbin_056_fasta_contigs-contigs.fa,113_0,60.853894525395155
chicken1_concoct_20_refined_2_Bin_14_2_1-contigs.fa,114_1,97.66601061384473
chicken1_concoct_20_refined_2_Bin_11_11-contigs.fa,115_1,90.20496953951462
chicken1_concoct_20_refined_2_Bin_9_18-contigs.fa,116_1,101.62616723416049
chicken1_concoct_20_refined_2_Bin_9_9-contigs.fa,117_1,91.15129054469955
chicken1_concoct_20_refined_2_Bin_9_17-contigs.fa,118_1,101.61309856680893
chicken1_concoct_20_refined_2_Bin_11_7_1-contigs.fa,119_1,91.05855679027951
chicken1_concoct_20_refined_2_Bin_18_6_1-contigs.fa,120_1,82.1876523305408
chicken1_DAS_maxbin_119_fasta_contigs-contigs.fa,121_0,77.72951560324584
chicken1_concoct_20_refined_2_Bin_9_10_1-contigs.fa,122_1,97.92259577030342
chicken1_DAS_maxbin_261_fasta_contigs-contigs.fa,123_0,69.01983973119074
chicken1_concoct_20_refined_2_Bin_15_5-contigs.fa,124_1,91.74257835096991
chicken1_concoct_20_refined_2_Bin_12_8_1-contigs.fa,125_1,81.28033315084002
chicken1_concoct_20_refined_2_Bin_18_10_1-contigs.fa,126_1,91.36913670369016
chicken1_DAS_maxbin_130_fasta_contigs-contigs.fa,127_0,91.20588477925658
chicken1_concoct_20_refined_2_Bin_7_3-contigs.fa,128_0,80.33306781503883
chicken1_concoct_20_refined_2_Bin_15_9-contigs.fa,129_1,79.08582322205582
chicken1_concoct_20_refined_2_Bin_11_14-contigs.fa,130_1,83.85183625786534
chicken1_concoct_20_refined_2_Bin_11_16_1-contigs.fa,131_0,92.98234918688738
chicken1_DAS_maxbin_194_fasta_contigs-contigs.fa,132_1,75.49880452881196
chicken1_DAS_maxbin_145_fasta_contigs-contigs.fa,133_0,61.563425153170456
chicken1_concoct_20_refined_2_Bin_9_3_1-contigs.fa,134_1,83.8242341748761
chicken1_concoct_20_refined_2_Bin_11_5-contigs.fa,135_1,72.31969647516098
chicken1_DAS_maxbin_018_fasta_contigs-contigs.fa,136_1,93.0608406081026
chicken1_concoct_20_refined_2_Bin_9_1_1-contigs.fa,137_1,70.92825880527477
chicken1_concoct_20_refined_2_Bin_8_5_1-contigs.fa,138_1,102.4767179516589
chicken1_concoct_20_refined_2_Bin_9_12-contigs.fa,139_1,95.09152860526402
chicken1_concoct_20_refined_2_Bin_17_6_1-contigs.fa,140_1,82.81091568874481
chicken1_DAS_maxbin_199_fasta_contigs-contigs.fa,141_1,75.40618614107396
chicken1_DAS_maxbin_279_fasta_contigs-contigs.fa,142_0,70.15795063961293
chicken1_concoct_20_refined_2_Bin_9_8-contigs.fa,143_1,90.19147318526795
chicken1_concoct_20_refined_2_Bin_12_9-contigs.fa,144_1,86.82331384997806
chicken1_concoct_20_refined_2_Bin_14_5-contigs.fa,145_0,84.74684492299583
chicken1_concoct_20_refined_2_Bin_9_16-contigs.fa,146_1,92.04550297852033
chicken1_DAS_maxbin_113_fasta_contigs-contigs.fa,147_0,70.1222162429116
chicken1_concoct_20_refined_2_Bin_11_6-contigs.fa,148_0,68.71881812616479
chicken1_concoct_20_refined_2_Bin_17_2_1-contigs.fa,149_1,88.15068737579296
chicken1_DAS_maxbin_007_fasta_contigs-contigs.fa,150_0,43.084423662638514
chicken1_DAS_maxbin_161_fasta_contigs-contigs.fa,151_0,31.658058258848225
chicken1_concoct_20_refined_2_Bin_16_5-contigs.fa,152_1,78.03742381648776
chicken1_concoct_20_refined_2_Bin_6_15-contigs.fa,153_1,89.823602208798
chicken1_DAS_maxbin_136_fasta_contigs-contigs.fa,154_0,10.896442849480989
chicken1_concoct_20_refined_2_Bin_6_4-contigs.fa,155_1,80.08874131133032
chicken1_concoct_20_refined_2_Bin_6_5-contigs.fa,156_1,92.38020154346115
chicken1_DAS_maxbin_213_fasta_contigs-contigs.fa,157_1,69.04442560754435
chicken1_concoct_20_refined_2_Bin_12_10_1-contigs.fa,158_1,82.7393079481113
chicken1_concoct_20_refined_2_Bin_11_8_1-contigs.fa,159_1,80.2883309726627
chicken1_concoct_20_refined_2_Bin_14_4-contigs.fa,160_1,76.57729416028123
chicken1_DAS_maxbin_135_fasta_contigs-contigs.fa,161_1,72.78020855298267
chicken1_concoct_20_refined_2_Bin_8_3_1-contigs.fa,162_1,92.22242381648776
chicken1_concoct_20_refined_2_Bin_11_1_1-contigs.fa,163_1,75.99895260695853
chicken1_concoct_20_refined_2_Bin_18_8_1-contigs.fa,164_1,70.51350324872583
chicken1_concoct_20_refined_2_Bin_6_7-contigs.fa,165_1,96.5150678846857
chicken1_DAS_maxbin_169_fasta_contigs-contigs.fa,166_0,84.37379952624063
chicken1_concoct_20_refined_2_Bin_11_4_1-contigs.fa,167_0,75.25385157745261
chicken1_DAS_maxbin_157_fasta_contigs-contigs.fa,168_0,86.16935335176447
chicken1_concoct_20_refined_2_Bin_11_3-contigs.fa,169_0,85.95764973974919
chicken1_concoct_20_refined_2_Bin_11_12-contigs.fa,170_1,64.49848340882548
chicken1_DAS_maxbin_085_fasta_contigs-contigs.fa,171_0,46.80523377768521
chicken1_DAS_maxbin_239_fasta_contigs-contigs.fa,172_0,72.95276533485546
chicken1_concoct_20_refined_2_Bin_11_10_1-contigs.fa,173_1,91.7034263772589
chicken1_concoct_20_refined_2_Bin_18_1_1-contigs.fa,174_1,67.54001000541402
chicken1_concoct_20_refined_2_Bin_13_2-contigs.fa,175_1,73.42431315482999
chicken1_DAS_maxbin_061_fasta_contigs-contigs.fa,176_0,64.86665563399372
chicken1_concoct_20_refined_2_Bin_9_4-contigs.fa,177_1,61.89103353888578
chicken1_DAS_maxbin_132_fasta_contigs-contigs.fa,178_0,58.98018454449992
chicken1_concoct_20_refined_2_Bin_15_7_1-contigs.fa,179_1,71.37988124884261
chicken1_concoct_20_refined_2_Bin_15_2-contigs.fa,180_0,79.42152242130048
chicken1_concoct_20_refined_2_Bin_5_1_1-contigs.fa,181_1,99.9611444790294
chicken1_concoct_20_refined_2_Bin_5_2_1-contigs.fa,182_1,92.31214507566159
chicken1_concoct_20_refined_2_Bin_6_21_1-contigs.fa,183_1,97.11266436570264
chicken1_concoct_20_refined_2_Bin_17_3-contigs.fa,184_1,101.01706405406169
chicken1_concoct_20_refined_2_Bin_9_14-contigs.fa,185_1,95.37449805953067
chicken1_concoct_20_refined_2_Bin_5_4_1-contigs.fa,186_0,97.91791561572118
chicken1_DAS_maxbin_314_fasta_contigs-contigs.fa,187_1,96.8009456783437
chicken1_concoct_20_refined_2_Bin_0_1-contigs.fa,188_0,80.13682943368408
chicken1_concoct_20_refined_2_Bin_0_12-contigs.fa,189_0,73.7835311762772
chicken1_concoct_20_refined_2_Bin_7_7-contigs.fa,190_0,87.25340653000059
chicken1_concoct_20_refined_2_Bin_0_5-contigs.fa,191_0,75.97576295420603
